Start time: Mon Jul 22 16:31:35 EST 2019
Trend type: Average Wavelength over [550.00, 680.00]
Trend offset: None
>>>>>Begin Strip Chart Data<<<<<
Date	Elapsed Time	Absorbance(Absorbance)
16:31:35.648	0.000000000E00	0.024
16:31:36.570	9.225837999E-01	0.024
16:31:37.492	1.843107964E00	0.024
16:31:38.413	2.764866117E00	0.024
16:31:39.335	3.686607630E00	0.024
16:31:40.257	4.608246736E00	0.024
16:31:41.179	5.530052893E00	0.024
16:31:42.101	6.451690719E00	0.024
16:31:43.023	7.372593144E00	0.208
16:31:43.945	8.294401861E00	1.164
16:31:44.867	9.216024326E00	1.141
16:31:45.788	1.013761927E01	1.118
16:31:46.710	1.105951247E01	1.097
16:31:47.632	1.197972046E01	1.075
16:31:48.554	1.290162966E01	1.057
16:31:49.476	1.382336669E01	1.033
16:31:50.398	1.474508836E01	1.012
16:31:51.320	1.566658282E01	0.992
16:31:52.242	1.658834738E01	0.971
16:31:53.163	1.750971383E01	0.951
16:31:54.085	1.843132605E01	0.931
16:31:55.007	1.935252161E01	0.911
16:31:55.929	2.027408136E01	0.891
16:31:56.851	2.119531788E01	0.871
16:31:57.773	2.211721172E01	0.851
16:31:58.695	2.303907612E01	0.830
16:31:59.617	2.396024352E01	0.813
16:32:00.538	2.488189863E01	0.794
16:32:01.460	2.580371054E01	0.775
16:32:02.382	2.672422127E01	0.757
16:32:03.304	2.764611639E01	0.737
16:32:04.226	2.856743932E01	0.718
16:32:05.148	2.948930244E01	0.699
16:32:06.070	3.041025863E01	0.681
16:32:06.991	3.133250897E01	0.663
16:32:07.913	3.225368853E01	0.646
16:32:08.835	3.317566557E01	0.629
16:32:09.757	3.409701026E01	0.612
16:32:10.679	3.501850344E01	0.595
16:32:11.585	3.594029744E01	0.580
16:32:12.507	3.686163765E01	0.563
16:32:13.429	3.778330492E01	0.547
16:32:14.351	3.870496450E01	0.532
16:32:15.273	3.962552387E01	0.517
16:32:16.194	4.054714826E01	0.503
16:32:17.116	4.146902674E01	0.488
16:32:18.038	4.239092570E01	0.474
16:32:18.960	4.331174876E01	0.460
16:32:19.882	4.423410342E01	0.446
16:32:20.804	4.515548204E01	0.433
16:32:21.726	4.607636718E01	0.420
16:32:22.648	4.699794548E01	0.407
16:32:23.569	4.791946362E01	0.395
16:32:24.491	4.884093504E01	0.382
16:32:25.413	4.976299657E01	0.370
16:32:26.335	5.068401164E01	0.359
16:32:27.257	5.160528273E01	0.347
16:32:28.179	5.252662742E01	0.336
16:32:29.101	5.344848990E01	0.325
16:32:30.022	5.437040678E01	0.314
16:32:30.944	5.529203117E01	0.304
16:32:31.866	5.621373620E01	0.294
16:32:32.788	5.713434997E01	0.284
16:32:33.710	5.805684160E01	0.275
16:32:34.632	5.897772099E01	0.265
16:32:35.554	5.989972299E01	0.257
16:32:36.475	6.082121105E01	0.248
16:32:37.397	6.174209235E01	0.239
16:32:38.319	6.266406236E01	0.231
16:32:39.241	6.358530400E01	0.223
16:32:40.163	6.450698599E01	0.215
16:32:41.085	6.542810923E01	0.208
16:32:42.007	6.635018868E01	0.200
16:32:42.929	6.727160890E01	0.194
16:32:43.850	6.819266557E01	0.187
16:32:44.772	6.911485319E01	0.180
16:32:45.694	7.003597451E01	0.174
16:32:46.616	7.095798291E01	0.168
16:32:47.538	7.187894358E01	0.162
16:32:48.460	7.279988249E01	0.156
16:32:49.382	7.372210211E01	0.151
16:32:50.303	7.464387050E01	0.145
16:32:51.225	7.556524463E01	0.140
16:32:52.132	7.648655988E01	0.135
16:32:53.053	7.740814651E01	0.131
16:32:53.975	7.832998850E01	0.126
16:32:54.897	7.925086277E01	0.122
16:32:55.819	8.017256332E01	0.118
16:32:56.741	8.109446484E01	0.113
16:32:57.663	8.201585369E01	0.110
16:32:58.585	8.293716574E01	0.106
16:32:59.507	8.385913831E01	0.102
16:33:00.428	8.477987624E01	0.099
16:33:01.350	8.570228467E01	0.096
16:33:02.272	8.662296245E01	0.093
16:33:03.194	8.754452731E01	0.091
16:33:04.116	8.846647939E01	0.087
16:33:05.038	8.938805834E01	0.084
16:33:05.960	9.030922958E01	0.081
16:33:06.882	9.123117398E01	0.079
16:33:07.803	9.215263452E01	0.076
16:33:08.725	9.307381472E01	0.073
16:33:09.647	9.399505700E01	0.071
16:33:10.569	9.491746735E01	0.069
16:33:11.491	9.583896245E01	0.067
16:33:12.413	9.676029754E01	0.065
16:33:13.335	9.768086203E01	0.063
16:33:14.256	9.860308421E01	0.061
16:33:15.178	9.952474635E01	0.059
16:33:16.100	1.004464994E02	0.058
16:33:17.022	1.013673077E02	0.056
16:33:17.944	1.022891472E02	0.055
16:33:18.866	1.032108535E02	0.053
16:33:19.788	1.041320407E02	0.052
16:33:20.710	1.050533118E02	0.050
16:33:21.632	1.059751416E02	0.049
16:33:22.553	1.068970201E02	0.048
16:33:23.475	1.078181811E02	0.047
16:33:24.397	1.087395501E02	0.045
16:33:25.319	1.096611745E02	0.044
16:33:26.241	1.105828616E02	0.043
16:33:27.163	1.115039887E02	0.043
16:33:28.084	1.124257360E02	0.041
16:33:29.006	1.133471107E02	0.041
16:33:29.928	1.142684298E02	0.040
16:33:30.850	1.151904952E02	0.039
16:33:31.772	1.161117989E02	0.038
16:33:32.678	1.170330739E02	0.037
16:33:33.600	1.179548231E02	0.036
16:33:34.522	1.188764494E02	0.036
16:33:35.444	1.197972852E02	0.035
16:33:36.366	1.207189704E02	0.034
16:33:37.288	1.216414064E02	0.034
16:33:38.209	1.225622397E02	0.033
