Start time: Mon Jul 22 16:27:09 EST 2019
Trend type: Average Wavelength over [550.00, 680.00]
Trend offset: None
>>>>>Begin Strip Chart Data<<<<<
Date	Elapsed Time	Absorbance(Absorbance)
16:27:09.338	0.000000000E00	0.024
16:27:10.260	9.159267850E-01	0.024
16:27:11.182	1.837452605E00	0.024
16:28:17.524	6.818641306E01	0.024
16:28:18.446	6.910806433E01	0.024
16:28:19.368	7.002979880E01	0.024
16:28:20.290	7.095147055E01	0.025
16:28:21.212	7.187267379E01	0.024
16:28:22.134	7.279472252E01	0.025
16:28:23.056	7.371683205E01	0.061
16:28:23.977	7.463730373E01	0.927
16:28:24.899	7.555878347E01	0.906
16:28:25.821	7.647975310E01	0.887
16:28:26.743	7.740216601E01	0.868
16:28:27.665	7.832351902E01	0.849
16:28:28.587	7.924507236E01	0.830
16:28:29.509	8.016669163E01	0.811
16:28:30.430	8.108832561E01	0.793
16:28:31.352	8.200945909E01	0.773
16:28:32.274	8.293096699E01	0.755
16:28:33.196	8.385282243E01	0.736
16:28:34.118	8.477448970E01	0.717
16:28:35.040	8.569570446E01	0.701
16:28:35.962	8.661742421E01	0.683
16:28:36.884	8.753850905E01	0.666
16:28:37.805	8.846035873E01	0.650
16:28:38.727	8.938145828E01	0.632
16:28:39.649	9.030325996E01	0.616
16:28:40.571	9.122499443E01	0.599
16:28:41.493	9.214602166E01	0.583
16:28:42.415	9.306774334E01	0.567
16:28:43.337	9.398912323E01	0.551
16:28:44.259	9.491099723E01	0.536
16:28:45.181	9.583260241E01	0.521
16:28:46.102	9.675401303E01	0.506
16:28:47.024	9.767576606E01	0.492
16:28:47.930	9.859763878E01	0.478
16:28:48.852	9.951858089E01	0.463
16:28:49.774	1.004402379E02	0.449
16:28:50.696	1.013612607E02	0.436
16:28:51.618	1.022829977E02	0.423
16:28:52.540	1.032046400E02	0.409
16:28:53.462	1.041256135E02	0.397
16:28:54.383	1.050478965E02	0.384
16:28:55.305	1.059688181E02	0.372
16:28:56.227	1.068906690E02	0.359
16:28:57.149	1.078116720E02	0.348
16:28:58.071	1.087336580E02	0.337
16:28:58.993	1.096551748E02	0.326
16:28:59.915	1.105764939E02	0.315
16:29:00.836	1.114983020E02	0.305
16:29:01.758	1.124197964E02	0.294
16:29:02.680	1.133413127E02	0.284
16:29:03.602	1.142628634E02	0.275
16:29:04.524	1.151838132E02	0.265
16:29:05.446	1.161054216E02	0.256
16:29:06.368	1.170265993E02	0.247
16:29:07.290	1.179483529E02	0.238
16:29:08.211	1.188704266E02	0.230
16:29:09.133	1.197916939E02	0.221
16:29:10.055	1.207133119E02	0.213
16:29:10.977	1.216349356E02	0.205
16:29:11.899	1.225561875E02	0.198
16:29:12.821	1.234780583E02	0.191
16:29:13.743	1.243990804E02	0.184
16:29:14.665	1.253212763E02	0.177
16:29:15.586	1.262424649E02	0.171
16:29:16.508	1.271638243E02	0.165
16:29:17.430	1.280849392E02	0.159
16:29:18.352	1.290071025E02	0.153
16:29:19.274	1.299281355E02	0.147
16:29:20.196	1.308497535E02	0.142
16:29:21.118	1.317715039E02	0.137
16:29:22.039	1.326926745E02	0.132
16:29:22.961	1.336144340E02	0.127
16:29:23.883	1.345354612E02	0.123
16:29:24.805	1.354576091E02	0.119
16:29:25.727	1.363792623E02	0.114
16:29:26.633	1.373005686E02	0.110
16:29:27.571	1.382230276E02	0.106
16:29:28.477	1.391435998E02	0.102
16:29:29.399	1.400652005E02	0.099
16:29:30.321	1.409865189E02	0.096
16:29:31.243	1.419078079E02	0.092
16:29:32.164	1.428294739E02	0.089
16:29:33.086	1.437512929E02	0.086
16:29:34.008	1.446729141E02	0.083
16:29:34.930	1.455947253E02	0.080
16:29:35.852	1.465157206E02	0.077
16:29:36.774	1.474377405E02	0.075
16:29:37.696	1.483584682E02	0.072
16:29:38.617	1.492803191E02	0.070
16:29:39.539	1.502017957E02	0.068
