Start time: Mon Jul 22 16:18:40 EST 2019
Trend type: Average Wavelength over [550.00, 680.00]
Trend offset: None
>>>>>Begin Strip Chart Data<<<<<
Date	Elapsed Time	Absorbance(Absorbance)
16:18:40.452	0.000000000E00	0.022
16:18:41.374	9.203257527E-01	0.021
16:18:42.295	1.841149454E00	0.022
16:18:43.217	2.763584765E00	0.022
16:18:44.139	3.684328461E00	0.022
16:18:45.061	4.606674168E00	0.022
16:18:45.983	5.527904292E00	0.022
16:19:00.733	2.027213949E01	0.022
16:19:01.655	2.119373955E01	0.022
16:19:02.576	2.211530697E01	0.022
16:19:03.498	2.303667663E01	0.022
16:19:04.420	2.395842774E01	0.021
16:19:05.342	2.488020317E01	0.021
16:19:06.264	2.580113184E01	0.021
16:19:07.170	2.672281383E01	0.021
16:19:08.092	2.764443949E01	0.473
16:19:09.014	2.856603956E01	1.132
16:19:09.936	2.948725304E01	1.102
16:19:10.858	3.040851901E01	1.069
16:19:11.780	3.133048773E01	1.032
16:19:12.702	3.225176266E01	1.001
16:19:13.623	3.317329616E01	0.986
16:19:14.545	3.409461013E01	0.967
16:19:15.467	3.501673822E01	0.940
16:19:16.389	3.593797603E01	0.914
16:19:17.311	3.685967146E01	0.891
16:19:18.233	3.778131056E01	0.865
16:19:19.155	3.870256821E01	0.837
16:19:20.076	3.962426748E01	0.809
16:19:20.998	4.054513726E01	0.783
16:19:21.920	4.146666500E01	0.760
16:19:22.842	4.238878478E01	0.737
16:19:23.764	4.331020499E01	0.716
16:19:24.686	4.423181018E01	0.695
16:19:25.608	4.515299038E01	0.673
16:19:26.529	4.607492454E01	0.652
16:19:27.451	4.699661997E01	0.630
16:19:28.373	4.791830580E01	0.607
16:19:29.295	4.883960825E01	0.583
16:19:30.217	4.976076733E01	0.560
16:19:31.139	5.068219330E01	0.537
16:19:32.061	5.160389321E01	0.515
16:19:32.982	5.252538191E01	0.493
16:19:33.904	5.344630162E01	0.471
16:19:34.826	5.436817050E01	0.451
16:19:35.748	5.528985888E01	0.432
16:19:36.670	5.621116005E01	0.413
16:19:37.592	5.713315566E01	0.395
16:19:38.514	5.805465076E01	0.379
16:19:39.436	5.897591224E01	0.363
16:19:40.357	5.989763071E01	0.347
16:19:41.279	6.081888516E01	0.333
16:19:42.201	6.174083340E01	0.318
16:19:43.123	6.266163854E01	0.304
16:19:44.045	6.358327765E01	0.291
16:19:44.967	6.450484315E01	0.278
16:19:45.889	6.542604896E01	0.265
16:19:46.811	6.634784807E01	0.253
16:19:47.717	6.726928429E01	0.241
16:19:48.639	6.819083507E01	0.230
16:19:49.560	6.911316733E01	0.219
16:19:50.482	7.003390719E01	0.209
16:19:51.404	7.095583559E01	0.200
16:19:52.326	7.187737293E01	0.190
16:19:53.248	7.279920981E01	0.182
16:19:54.170	7.372000407E01	0.173
16:19:55.092	7.464150237E01	0.165
16:19:56.014	7.556341349E01	0.157
16:19:56.935	7.648476778E01	0.149
16:19:57.857	7.740632112E01	0.142
16:19:58.779	7.832768630E01	0.136
16:19:59.701	7.924917179E01	0.129
16:20:00.623	8.017047552E01	0.123
16:20:01.545	8.109245129E01	0.117
16:20:02.467	8.201417744E01	0.112
16:20:03.389	8.293531476E01	0.107
16:20:04.310	8.385694170E01	0.102
16:20:05.232	8.477810078E01	0.097
16:20:06.154	8.569938595E01	0.092
16:20:07.076	8.662166573E01	0.088
16:20:07.998	8.754293362E01	0.084
16:20:08.920	8.846408054E01	0.080
16:20:09.842	8.938592190E01	0.077
16:20:10.763	9.030726210E01	0.074
16:20:11.685	9.122933900E01	0.070
16:20:12.607	9.215088082E01	0.067
16:20:13.529	9.307186069E01	0.065
16:20:14.451	9.399346587E01	0.062
16:20:15.373	9.491515426E01	0.059
16:20:16.295	9.583630630E01	0.057
16:20:17.217	9.675829871E01	0.055
16:20:18.138	9.767939506E01	0.052
16:20:19.060	9.860091768E01	0.050
16:20:19.982	9.952331715E01	0.048
16:20:20.904	1.004437069E02	0.047
16:20:21.826	1.013655899E02	0.045
16:20:22.748	1.022868763E02	0.043
16:20:23.670	1.032088022E02	0.042
16:20:24.592	1.041298403E02	0.040
16:20:25.513	1.050517751E02	0.039
16:20:26.435	1.059730577E02	0.037
16:20:27.357	1.068951026E02	0.037
16:20:28.279	1.078162213E02	0.035
16:20:29.185	1.087380960E02	0.034
16:20:30.107	1.096596685E02	0.033
16:20:31.029	1.105813243E02	0.032
16:20:31.951	1.115028846E02	0.031
16:20:32.873	1.124238959E02	0.030
16:20:33.795	1.133449551E02	0.029
16:20:34.716	1.142665622E02	0.029
16:20:35.638	1.151879274E02	0.028
16:20:36.560	1.161095851E02	0.027
16:20:37.482	1.170316671E02	0.026
16:20:38.404	1.179527167E02	0.026
16:20:39.326	1.188745920E02	0.025
