SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Mon Jul 22 15:08:57 EST 2019
User: Oceanview3
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: USB2G53411
Integration Time (usec): 100000 (USB2G53411)
Spectra Averaged: 9 (USB2G53411)
Boxcar Smoothing: 0 (USB2G53411)
Correct for Electrical Dark: No (USB2G53411)
Strobe/Lamp Enabled: Yes (USB2G53411)
Correct for Detector Non-linearity: No (USB2G53411)
Correct for Stray Light: No (USB2G53411)
Number of Pixels in Processed Spectrum: 651
>>>>>Begin Processed Spectral Data<<<<<
502.00	0.003
503.00	0.002
504.00	0.004
505.00	0.005
506.00	0.004
507.00	0.006
508.00	0.006
509.00	0.006
510.00	0.005
511.00	0.006
512.00	0.007
513.00	0.003
514.00	0.005
515.00	0.003
516.00	0.005
517.00	0.005
518.00	0.002
519.00	0.003
520.00	0.004
521.00	0.006
522.00	0.001
523.00	0.003
524.00	0.006
525.00	0.005
526.00	0.006
527.00	0.005
528.00	0.006
529.00	0.007
530.00	0.005
531.00	0.006
532.00	0.004
533.00	0.001
534.00	0.006
535.00	0.005
536.00	0.005
537.00	0.005
538.00	0.006
539.00	0.006
540.00	0.002
541.00	0.005
542.00	0.004
543.00	0.004
544.00	0.003
545.00	0.004
546.00	0.006
547.00	0.006
548.00	0.005
549.00	0.006
550.00	0.005
551.00	0.006
552.00	0.006
553.00	0.006
554.00	0.006
555.00	0.004
556.00	0.007
557.00	0.007
558.00	0.007
559.00	0.004
560.00	0.004
561.00	0.007
562.00	0.005
563.00	0.008
564.00	0.006
565.00	0.007
566.00	0.006
567.00	0.006
568.00	0.006
569.00	0.007
570.00	0.006
571.00	0.005
572.00	0.004
573.00	0.006
574.00	0.009
575.00	0.004
576.00	0.003
577.00	0.003
578.00	0.004
579.00	0.005
580.00	0.006
581.00	0.004
582.00	0.006
583.00	0.001
584.00	0.006
585.00	0.004
586.00	0.006
587.00	0.005
588.00	0.002
589.00	0.007
590.00	0.007
591.00	0.004
592.00	0.006
593.00	0.007
594.00	0.003
595.00	0.003
596.00	0.006
597.00	0.005
598.00	0.008
599.00	0.004
600.00	0.005
601.00	0.004
602.00	0.006
603.00	0.006
604.00	0.005
605.00	0.003
606.00	0.005
607.00	0.005
608.00	0.005
609.00	0.006
610.00	0.007
611.00	0.008
612.00	0.007
613.00	0.004
614.00	0.009
615.00	0.005
616.00	0.006
617.00	0.006
618.00	0.006
619.00	0.005
620.00	0.002
621.00	0.005
622.00	0.006
623.00	0.006
624.00	0.006
625.00	0.008
626.00	0.007
627.00	0.007
628.00	0.007
629.00	0.007
630.00	0.004
631.00	0.007
632.00	0.008
633.00	0.007
634.00	0.010
635.00	0.011
636.00	0.010
637.00	0.004
638.00	0.009
639.00	0.009
640.00	0.010
641.00	0.008
642.00	0.005
643.00	0.005
644.00	0.012
645.00	0.011
646.00	0.012
647.00	0.009
648.00	0.006
649.00	0.009
650.00	0.007
651.00	0.013
652.00	0.010
653.00	0.008
654.00	0.010
655.00	0.007
656.00	0.007
657.00	0.008
658.00	0.008
659.00	0.009
660.00	0.008
661.00	0.011
662.00	0.008
663.00	0.007
664.00	0.007
665.00	0.007
666.00	0.006
667.00	0.007
668.00	0.006
669.00	0.007
670.00	0.005
671.00	0.009
672.00	0.009
673.00	0.011
674.00	0.011
675.00	0.007
676.00	0.010
677.00	0.013
678.00	0.007
679.00	0.009
680.00	0.008
681.00	0.010
682.00	0.009
683.00	0.008
684.00	0.008
685.00	0.007
686.00	0.012
687.00	0.011
688.00	0.007
689.00	0.006
690.00	0.006
691.00	0.004
692.00	0.009
693.00	0.006
694.00	0.007
695.00	0.007
696.00	0.006
697.00	0.009
698.00	0.007
699.00	0.010
700.00	0.005
701.00	0.008
702.00	0.007
703.00	0.009
704.00	0.008
705.00	0.007
706.00	0.008
707.00	0.009
708.00	0.008
709.00	0.010
710.00	0.009
711.00	0.007
712.00	0.011
713.00	0.007
714.00	0.005
715.00	0.004
716.00	0.006
717.00	0.006
718.00	0.011
719.00	0.005
720.00	0.009
721.00	0.011
722.00	0.011
723.00	0.009
724.00	0.007
725.00	0.007
726.00	0.006
727.00	0.006
728.00	0.007
729.00	0.010
730.00	0.006
731.00	0.012
732.00	0.006
733.00	0.009
734.00	0.009
735.00	0.009
736.00	0.009
737.00	0.011
738.00	0.011
739.00	0.012
740.00	0.011
741.00	0.010
742.00	0.008
743.00	0.009
744.00	0.010
745.00	0.004
746.00	0.009
747.00	0.012
748.00	0.009
749.00	0.008
750.00	0.007
751.00	0.007
752.00	0.012
753.00	0.008
754.00	0.009
755.00	0.010
756.00	0.008
757.00	0.005
758.00	0.008
759.00	0.008
760.00	0.006
761.00	0.010
762.00	0.009
763.00	0.009
764.00	0.009
765.00	0.010
766.00	0.006
767.00	0.009
768.00	0.012
769.00	0.010
770.00	0.009
771.00	0.007
772.00	0.008
773.00	0.009
774.00	0.010
775.00	0.007
776.00	0.011
777.00	0.009
778.00	0.011
779.00	0.008
780.00	0.009
781.00	0.008
782.00	0.007
783.00	0.010
784.00	0.009
785.00	0.007
786.00	0.013
787.00	0.008
788.00	0.011
789.00	0.009
790.00	0.010
791.00	0.009
792.00	0.009
793.00	0.010
794.00	0.011
795.00	0.011
796.00	0.006
797.00	0.008
798.00	0.006
799.00	0.008
800.00	0.013
801.00	0.014
802.00	0.011
803.00	0.006
804.00	0.013
805.00	0.019
806.00	0.014
807.00	0.016
808.00	0.019
809.00	0.017
810.00	0.014
811.00	0.013
812.00	0.012
813.00	0.011
814.00	0.010
815.00	0.016
816.00	0.010
