Start time: Mon Jul 22 16:21:25 EST 2019
Trend type: Average Wavelength over [550.00, 680.00]
Trend offset: None
>>>>>Begin Strip Chart Data<<<<<
Date	Elapsed Time	Absorbance(Absorbance)
16:21:25.404	0.000000000E00	0.023
16:21:26.325	9.215130196E-01	0.023
16:21:27.247	1.842959475E00	0.023
16:21:52.122	2.672400430E01	0.023
16:21:53.044	2.764550579E01	0.023
16:21:53.966	2.856776510E01	0.023
16:21:54.888	2.948847231E01	0.023
16:21:55.810	3.040995653E01	0.023
16:21:56.732	3.133150795E01	0.023
16:21:57.653	3.225296657E01	0.023
16:21:58.575	3.317456855E01	0.161
16:21:59.497	3.409601181E01	1.192
16:22:00.419	3.501770340E01	1.156
16:22:01.341	3.593924074E01	1.116
16:22:02.263	3.686077360E01	1.096
16:22:03.184	3.778214965E01	1.056
16:22:04.106	3.870366907E01	1.025
16:22:05.028	3.962538306E01	0.997
16:22:05.950	4.054677703E01	0.977
16:22:06.872	4.146876176E01	0.963
16:22:07.794	4.238911183E01	0.941
16:22:08.716	4.331123993E01	0.912
16:22:09.638	4.423314273E01	0.885
16:22:10.559	4.515501353E01	0.860
16:22:11.481	4.607551209E01	0.836
16:22:12.403	4.699753266E01	0.812
16:22:13.325	4.791834868E01	0.787
16:22:14.247	4.884041277E01	0.763
16:22:15.169	4.976218309E01	0.737
16:22:16.091	5.068416653E01	0.713
16:22:17.012	5.160504016E01	0.688
16:22:17.934	5.252707352E01	0.663
16:22:18.856	5.344796571E01	0.639
16:22:19.778	5.436954337E01	0.615
16:22:20.700	5.529122792E01	0.593
16:22:21.622	5.621282543E01	0.571
16:22:22.544	5.713413107E01	0.549
16:22:23.466	5.805581498E01	0.529
16:22:24.387	5.897691710E01	0.509
16:22:25.309	5.989854725E01	0.490
16:22:26.231	6.081950279E01	0.472
16:22:27.153	6.174180050E01	0.453
16:22:28.075	6.266353817E01	0.435
16:22:28.997	6.358452060E01	0.419
16:22:29.919	6.450603298E01	0.402
16:22:30.841	6.542805611E01	0.386
16:22:31.747	6.634928879E01	0.370
16:22:32.669	6.727067252E01	0.355
16:22:33.590	6.819263997E01	0.340
16:22:34.512	6.911398402E01	0.326
16:22:35.434	7.003570633E01	0.312
16:22:36.356	7.095690189E01	0.299
16:22:37.278	7.187831507E01	0.286
16:22:38.200	7.279961047E01	0.274
16:22:39.122	7.372199842E01	0.262
16:22:40.044	7.464304422E01	0.251
16:22:40.965	7.556430250E01	0.240
16:22:41.887	7.648577200E01	0.229
16:22:42.809	7.740750135E01	0.219
16:22:43.731	7.832912766E01	0.210
16:22:44.653	7.925056323E01	0.201
16:22:45.575	8.017201929E01	0.192
16:22:46.497	8.109318669E01	0.184
16:22:47.418	8.201484372E01	0.176
16:22:48.340	8.293627737E01	0.168
16:22:49.262	8.385809377E01	0.162
16:22:50.184	8.477958823E01	0.155
16:22:51.106	8.570092140E01	0.148
16:22:52.028	8.662230449E01	0.142
16:22:52.950	8.754423609E01	0.136
16:22:53.872	8.846548606E01	0.131
16:22:54.793	8.938702788E01	0.125
16:22:55.715	9.030869323E01	0.120
16:22:56.637	9.123034129E01	0.115
16:22:57.559	9.215185175E01	0.111
16:22:58.481	9.307304731E01	0.107
16:22:59.403	9.399462434E01	0.103
16:23:00.325	9.491587430E01	0.099
16:23:01.247	9.583783215E01	0.095
16:23:02.168	9.675944885E01	0.092
16:23:03.090	9.768057849E01	0.089
16:23:04.012	9.860289155E01	0.086
16:23:04.934	9.952386246E01	0.083
16:23:05.856	1.004454222E02	0.080
16:23:06.778	1.013663157E02	0.077
16:23:07.700	1.022882281E02	0.075
16:23:08.622	1.032096412E02	0.072
16:23:09.544	1.041315178E02	0.070
16:23:10.465	1.050531320E02	0.068
16:23:11.387	1.059743685E02	0.066
16:23:12.309	1.068962604E02	0.064
16:23:13.215	1.078170732E02	0.063
16:23:14.137	1.087390669E02	0.061
16:23:15.059	1.096601748E02	0.059
16:23:15.981	1.105819905E02	0.058
16:23:16.903	1.115027579E02	0.056
16:23:17.825	1.124253116E02	0.055
16:23:18.746	1.133466858E02	0.053
16:23:19.668	1.142683466E02	0.052
16:23:20.590	1.151893156E02	0.051
16:23:21.512	1.161109426E02	0.050
16:23:22.434	1.170327974E02	0.049
16:23:23.356	1.179540749E02	0.048
16:23:24.278	1.188761844E02	0.047
16:23:25.199	1.197973742E02	0.047
16:23:26.121	1.207178702E02	0.045
16:23:27.043	1.216401199E02	0.045
16:23:27.965	1.225621443E02	0.044
16:23:28.887	1.234830653E02	0.044
16:23:29.809	1.244045207E02	0.043
16:23:30.731	1.253259044E02	0.043
16:23:31.653	1.262478629E02	0.042
16:23:32.574	1.271696544E02	0.041
16:23:33.496	1.280907392E02	0.041
16:23:34.418	1.290117459E02	0.040
16:23:35.340	1.299335623E02	0.040
16:23:36.262	1.308558204E02	0.039
16:23:37.184	1.317771318E02	0.039
16:23:38.106	1.326981872E02	0.039
16:23:39.027	1.336203063E02	0.038
16:23:39.949	1.345411230E02	0.038
16:23:40.871	1.354628638E02	0.038
16:23:41.793	1.363840293E02	0.037
16:23:42.715	1.373058406E02	0.037
16:23:43.637	1.382270681E02	0.037
16:23:44.559	1.391490004E02	0.036
16:23:45.481	1.400704136E02	0.036
16:23:46.402	1.409921058E02	0.036
16:23:47.324	1.419131740E02	0.035
16:23:48.246	1.428348809E02	0.035
16:23:49.168	1.437563268E02	0.035
16:23:50.090	1.446777489E02	0.035
16:23:51.012	1.455991813E02	0.035
16:23:51.918	1.465207801E02	0.035
16:23:52.840	1.474424153E02	0.034
16:23:53.762	1.483639834E02	0.034
16:23:54.684	1.492858657E02	0.034
