Start time: Mon Jul 22 15:30:39 EST 2019
Trend type: Average Wavelength over [550.00, 680.00]
Trend offset: None
>>>>>Begin Strip Chart Data<<<<<
Date	Elapsed Time	Absorbance(Absorbance)
15:30:39.799	0.000000000E00	0.023
15:30:40.721	9.202041459E-01	0.023
15:30:41.642	1.841488673E00	0.023
15:30:42.564	2.762696395E00	0.023
15:30:43.486	3.685432524E00	0.023
15:30:44.408	4.606451435E00	0.023
15:30:45.330	5.527925413E00	0.023
15:30:46.252	6.449515877E00	0.023
15:30:47.174	7.370977053E00	0.023
15:30:48.095	8.292202057E00	0.055
15:30:49.017	9.214072857E00	1.039
15:30:49.939	1.013566332E01	1.035
15:30:50.861	1.105682240E01	1.026
15:30:51.783	1.197881673E01	1.029
15:30:52.705	1.289997261E01	1.030
15:30:53.611	1.382132690E01	1.018
15:30:54.533	1.474264791E01	1.003
15:30:55.455	1.566432221E01	0.993
15:30:56.377	1.658547681E01	0.983
15:30:57.298	1.750751786E01	0.976
15:30:58.220	1.842918129E01	0.970
15:30:59.142	1.935093112E01	0.967
15:31:00.064	2.027163130E01	0.960
15:31:00.986	2.119357634E01	0.954
15:31:01.908	2.211511176E01	0.947
15:31:02.830	2.303732626E01	0.940
15:31:03.751	2.395878552E01	0.932
15:31:04.673	2.488031070E01	0.925
15:31:05.595	2.580161059E01	0.917
15:31:06.517	2.672306856E01	0.910
15:31:07.439	2.764385706E01	0.904
15:31:08.361	2.856599732E01	0.896
15:31:09.283	2.948699319E01	0.888
15:31:10.205	3.040825595E01	0.881
15:31:11.126	3.133066950E01	0.874
15:31:12.048	3.225143432E01	0.867
15:31:12.970	3.317301390E01	0.859
15:31:13.892	3.409477206E01	0.852
15:31:14.814	3.501679839E01	0.845
15:31:15.736	3.593769057E01	0.836
15:31:16.658	3.685955817E01	0.829
15:31:17.580	3.778128880E01	0.820
15:31:18.501	3.870307640E01	0.813
15:31:19.423	3.962387834E01	0.805
15:31:20.345	4.054550144E01	0.797
15:31:21.267	4.146685317E01	0.790
15:31:22.189	4.238882830E01	0.781
15:31:23.111	4.330925646E01	0.773
15:31:24.033	4.423131671E01	0.766
15:31:24.954	4.515312670E01	0.757
15:31:25.876	4.607436515E01	0.750
15:31:26.798	4.699640492E01	0.741
15:31:27.720	4.791780145E01	0.734
15:31:28.642	4.883975674E01	0.726
15:31:29.564	4.976081533E01	0.718
15:31:30.486	5.068196033E01	0.709
15:31:31.408	5.160393609E01	0.702
15:31:32.329	5.252518158E01	0.694
15:31:33.251	5.344681620E01	0.686
15:31:34.173	5.436860124E01	0.678
15:31:35.095	5.529015074E01	0.671
15:31:36.001	5.621128486E01	0.664
15:31:36.923	5.713339183E01	0.656
15:31:37.845	5.805459507E01	0.648
15:31:38.767	5.897584568E01	0.641
15:31:39.689	5.989772928E01	0.634
15:31:40.611	6.081935367E01	0.627
15:31:41.533	6.174083596E01	0.619
15:31:42.454	6.266224978E01	0.612
15:31:43.376	6.358389464E01	0.604
15:31:44.298	6.450497564E01	0.598
15:31:45.220	6.542653154E01	0.590
15:31:46.142	6.634800360E01	0.583
15:31:47.064	6.727000817E01	0.576
15:31:47.985	6.819110324E01	0.569
15:31:48.907	6.911310845E01	0.562
15:31:49.829	7.003439746E01	0.548
15:31:50.751	7.095586503E01	0.538
15:31:51.673	7.187737165E01	0.532
15:31:52.595	7.279926613E01	0.526
15:31:53.517	7.371974102E01	0.520
15:31:54.439	7.464150749E01	0.514
15:31:55.360	7.556351078E01	0.508
15:31:56.282	7.648445800E01	0.502
15:31:57.204	7.740549228E01	0.496
15:31:58.126	7.832750517E01	0.490
15:31:59.048	7.924951741E01	0.484
15:31:59.970	8.017068929E01	0.478
15:32:00.892	8.109153220E01	0.472
15:32:01.814	8.201413904E01	0.466
15:32:02.735	8.293461904E01	0.459
15:32:03.657	8.385710363E01	0.454
15:32:04.579	8.477841248E01	0.448
15:32:05.501	8.570001638E01	0.441
15:32:06.423	8.662123819E01	0.436
15:32:07.345	8.754273777E01	0.430
15:32:08.267	8.846422647E01	0.424
15:32:09.189	8.938583549E01	0.418
15:32:10.110	9.030802247E01	0.413
15:32:11.032	9.122901130E01	0.407
15:32:11.954	9.215051344E01	0.402
15:32:12.876	9.307196565E01	0.396
15:32:13.798	9.399368668E01	0.391
15:32:14.720	9.491524771E01	0.385
15:32:15.642	9.583691369E01	0.380
15:32:16.548	9.675816878E01	0.375
15:32:17.470	9.767956275E01	0.369
15:32:18.392	9.860166589E01	0.364
15:32:19.314	9.952267520E01	0.359
15:32:20.235	1.004435379E02	0.354
15:32:21.157	1.013661672E02	0.349
15:32:22.079	1.022870901E02	0.344
15:32:23.001	1.032088578E02	0.339
15:32:23.923	1.041299958E02	0.335
15:32:24.845	1.050514608E02	0.330
15:32:25.766	1.059730186E02	0.325
15:32:26.688	1.068947371E02	0.321
15:32:27.610	1.078168466E02	0.316
