Start time: Mon Jul 22 15:49:37 EST 2019
Trend type: Average Wavelength over [550.00, 680.00]
Trend offset: None
>>>>>Begin Strip Chart Data<<<<<
Date	Elapsed Time	Absorbance(Absorbance)
15:49:37.874	0.000000000E00	0.016
15:49:38.796	9.217901552E-01	0.016
15:49:39.718	1.843211010E00	0.016
15:49:40.640	2.764277924E00	0.016
15:49:41.562	3.686631951E00	0.015
15:49:42.468	4.607307804E00	0.016
15:49:43.390	5.529107559E00	0.016
15:49:44.312	6.450375445E00	0.016
15:49:45.234	7.372020952E00	0.016
15:50:13.812	3.593917353E01	0.022
15:50:14.733	3.686101617E01	0.022
15:50:15.655	3.778215413E01	0.022
15:50:16.577	3.870384892E01	0.022
15:50:17.499	3.962499584E01	0.022
15:50:18.421	4.054654662E01	0.022
15:50:19.343	4.146872592E01	0.141
15:50:20.265	4.238997204E01	0.884
15:50:21.187	4.331140314E01	0.847
15:50:22.093	4.423257758E01	0.801
15:50:23.015	4.515481960E01	0.752
15:50:23.936	4.607575467E01	0.709
15:50:24.858	4.699703023E01	0.669
15:50:25.796	4.792930674E01	0.632
15:50:26.702	4.884069183E01	0.596
15:50:27.624	4.976169986E01	0.562
15:50:28.546	5.068314887E01	0.530
15:50:29.468	5.160512592E01	0.500
15:50:30.390	5.252666454E01	0.469
15:50:31.312	5.344762969E01	0.440
15:50:32.233	5.436930784E01	0.413
15:50:33.155	5.529030371E01	0.387
15:50:34.077	5.621273134E01	0.363
15:50:34.999	5.713418292E01	0.340
15:50:35.921	5.805545336E01	0.318
15:50:36.843	5.897716223E01	0.297
15:50:37.765	5.989853253E01	0.278
15:50:38.686	6.082019275E01	0.260
15:50:39.608	6.174206739E01	0.243
15:50:40.530	6.266334936E01	0.226
15:50:41.452	6.358464349E01	0.210
15:50:42.374	6.450645924E01	0.195
15:50:43.296	6.542761576E01	0.180
15:50:44.218	6.634881261E01	0.167
15:50:45.139	6.727062388E01	0.155
15:50:46.061	6.819215866E01	0.143
15:50:46.983	6.911347583E01	0.133
15:50:47.905	7.003543880E01	0.123
15:50:48.827	7.095665612E01	0.114
15:50:49.749	7.187849428E01	0.105
15:50:50.671	7.279977112E01	0.097
15:50:51.593	7.372174945E01	0.090
15:50:52.514	7.464317926E01	0.083
15:50:53.436	7.556470060E01	0.077
15:50:54.358	7.648605617E01	0.071
15:50:55.280	7.740738742E01	0.066
15:50:56.202	7.832871867E01	0.061
15:50:57.124	7.925024385E01	0.056
15:50:58.046	8.017175175E01	0.051
15:50:58.967	8.109333326E01	0.048
15:50:59.889	8.201469587E01	0.045
15:51:00.811	8.293604504E01	0.041
15:51:01.733	8.385778079E01	0.038
15:51:02.655	8.477974824E01	0.035
15:51:03.561	8.570073643E01	0.033
15:51:04.483	8.662281844E01	0.031
15:51:05.405	8.754377335E01	0.029
15:51:06.327	8.846554238E01	0.027
15:51:07.249	8.938722181E01	0.026
15:51:08.171	9.030803463E01	0.023
15:51:09.092	9.123018000E01	0.022
15:51:10.014	9.215219225E01	0.020
15:51:10.936	9.307272602E01	0.019
15:51:11.858	9.399486179E01	0.018
15:51:12.780	9.491564773E01	0.017
15:51:13.702	9.583711403E01	0.016
15:51:14.624	9.675936373E01	0.015
15:51:15.545	9.768112060E01	0.013
15:51:16.467	9.860234752E01	0.013
15:51:17.389	9.952412296E01	0.012
15:51:18.311	1.004453985E02	0.011
15:51:19.233	1.013666306E02	0.011
15:51:20.155	1.022887030E02	0.010
15:51:21.077	1.032092527E02	0.010
15:51:21.999	1.041316548E02	0.009
15:51:22.920	1.050528017E02	0.009
15:51:23.842	1.059738161E02	0.009
15:51:24.764	1.068959135E02	0.008
15:51:25.686	1.078169580E02	0.008
15:51:26.608	1.087391271E02	0.007
15:51:27.530	1.096604903E02	0.007
15:51:28.452	1.105818933E02	0.007
15:51:29.374	1.115034376E02	0.006
15:51:30.295	1.124242095E02	0.006
15:51:31.217	1.133461737E02	0.006
15:51:32.139	1.142684318E02	0.006
15:51:33.061	1.151891780E02	0.006
15:51:33.983	1.161105419E02	0.006
15:51:34.905	1.170324569E02	0.005
15:51:35.827	1.179540128E02	0.005
15:51:36.749	1.188755450E02	0.004
15:51:37.670	1.197968679E02	0.004
15:51:38.592	1.207183496E02	0.004
15:51:39.514	1.216400552E02	0.004
15:51:40.436	1.225615798E02	0.004
15:51:41.358	1.234833354E02	0.003
15:51:42.280	1.244048458E02	0.003
15:51:43.202	1.253260011E02	0.003
15:51:44.124	1.262478335E02	0.003
15:51:45.030	1.271692659E02	0.003
15:51:45.951	1.280909958E02	0.003
15:51:46.874	1.290127175E02	0.003
15:51:47.795	1.299343733E02	0.003
15:51:48.717	1.308552763E02	0.002
15:51:49.639	1.317770697E02	0.002
15:51:50.561	1.326979260E02	0.002
15:51:51.483	1.336193866E02	0.002
15:51:52.405	1.345418110E02	0.002
15:51:53.326	1.354627416E02	0.002
15:51:54.248	1.363844767E02	0.002
15:51:55.170	1.373059289E02	0.002
15:51:56.092	1.382276525E02	0.001
15:51:57.014	1.391488711E02	0.002
15:51:57.936	1.400707246E02	0.002
15:51:58.858	1.409917992E02	0.002
15:51:59.780	1.419136227E02	0.002
15:52:00.701	1.428346531E02	0.002
15:52:01.623	1.437562474E02	0.003
15:52:02.545	1.446779774E02	0.002
15:52:03.467	1.455990059E02	0.002
15:52:04.389	1.465207692E02	0.002
15:52:05.311	1.474424723E02	0.002
15:52:06.233	1.483644928E02	0.002
15:52:07.154	1.492855681E02	0.002
