Start time: Thu Apr 02 16:04:18 EST 2020
Trend type: Average Wavelength over [300.00, 700.00]
Trend offset: None
>>>>>Begin Strip Chart Data<<<<<
Date	Elapsed Time	Absorbance(Absorbance)
16:04:18.593	0.000000000E00	0.143
16:04:19.514	9.209100044E-01	0.143
16:04:20.437	1.842392202E00	0.143
16:04:21.358	2.763412933E00	0.415
16:04:22.280	3.685318194E00	0.605
16:04:23.202	4.607515953E00	0.598
16:04:24.109	5.529262486E00	0.588
16:04:25.030	6.450520670E00	0.576
16:04:25.952	7.371028091E00	0.567
16:04:26.875	8.293419141E00	0.556
16:04:27.797	9.214661965E00	0.545
16:04:28.719	1.013628817E01	0.535
16:04:29.640	1.105750923E01	0.524
16:04:30.562	1.197910536E01	0.514
16:04:31.484	1.290037826E01	0.503
16:04:32.406	1.382185406E01	0.493
16:04:33.328	1.474322297E01	0.483
16:04:34.250	1.566522680E01	0.473
16:04:35.172	1.658633905E01	0.463
16:04:36.094	1.750813423E01	0.454
16:04:37.016	1.843009325E01	0.443
16:04:37.938	1.935147048E01	0.434
16:04:38.860	2.027315365E01	0.425
16:04:39.782	2.119422175E01	0.416
16:04:40.704	2.211606685E01	0.406
16:04:41.626	2.303736087E01	0.398
16:04:42.548	2.395918485E01	0.389
16:04:43.470	2.488013390E01	0.380
16:04:44.392	2.580165450E01	0.371
16:04:45.314	2.672345223E01	0.363
16:04:46.236	2.764454529E01	0.355
16:04:47.158	2.856615997E01	0.347
16:04:48.080	2.948823228E01	0.339
16:04:49.002	3.040952503E01	0.332
16:04:49.924	3.133147573E01	0.324
16:04:50.845	3.225185707E01	0.316
16:04:51.768	3.317372585E01	0.309
16:04:52.690	3.409616490E01	0.302
16:04:53.611	3.501654175E01	0.295
16:04:54.533	3.593899873E01	0.288
16:04:55.455	3.686042844E01	0.281
16:04:56.362	3.778165974E01	0.274
16:04:57.284	3.870295825E01	0.268
16:04:58.206	3.962473550E01	0.261
16:04:59.128	4.056466228E01	0.255
16:05:00.050	4.146751749E01	0.249
16:05:00.972	4.238961476E01	0.244
16:05:01.894	4.331074110E01	0.238
16:05:02.816	4.423228346E01	0.233
16:05:03.737	4.515370229E01	0.228
16:05:04.659	4.607495024E01	0.223
16:05:05.582	4.699690286E01	0.218
16:05:06.503	4.791770598E01	0.213
16:05:07.425	4.883927202E01	0.208
16:05:08.347	4.976052381E01	0.204
16:05:09.269	5.068345121E01	0.200
16:05:10.191	5.160438489E01	0.196
16:05:11.113	5.252562580E01	0.192
16:05:12.035	5.344649548E01	0.189
16:05:12.957	5.436896845E01	0.186
16:05:13.879	5.528976005E01	0.182
16:05:14.801	5.621150402E01	0.179
16:05:15.723	5.713258044E01	0.176
16:05:16.645	5.805395895E01	0.174
16:05:17.567	5.897607990E01	0.171
16:05:18.489	5.989758322E01	0.169
16:05:19.411	6.081858091E01	0.166
16:05:20.333	6.174130670E01	0.164
16:05:21.255	6.266217830E01	0.162
16:05:22.177	6.358438886E01	0.159
16:05:23.099	6.450569569E01	0.158
16:05:24.021	6.542679194E01	0.156
16:05:24.943	6.634834390E01	0.154
16:05:25.865	6.727045782E01	0.152
16:05:26.771	6.819156303E01	0.151
16:05:27.693	6.911295307E01	0.149
16:05:28.615	7.003525963E01	0.148
16:05:29.537	7.095579009E01	0.147
16:05:30.459	7.187789441E01	0.145
16:05:31.381	7.279947325E01	0.144
16:05:32.303	7.372039093E01	0.143
16:05:33.225	7.464145071E01	0.142
16:05:34.147	7.556290218E01	0.141
16:05:35.069	7.648511146E01	0.140
16:05:35.990	7.740666790E01	0.139
16:05:36.912	7.832790561E01	0.138
16:05:37.835	7.924960222E01	0.137
16:05:38.757	8.017125402E01	0.136
16:05:39.679	8.109264086E01	0.136
16:05:40.600	8.201349198E01	0.135
16:05:41.522	8.293550925E01	0.134
16:05:42.444	8.385636677E01	0.134
