Start time: Thu Apr 02 15:25:39 EST 2020
Trend type: Average Wavelength over [300.00, 700.00]
Trend offset: None
>>>>>Begin Strip Chart Data<<<<<
Date	Elapsed Time	Absorbance(Absorbance)
15:25:39.562	0.000000000E00	0.177
15:25:40.484	9.214162736E-01	0.177
15:25:41.406	1.843878367E00	0.176
15:25:42.326	2.767696699E00	0.176
15:25:43.248	3.685400119E00	0.314
15:25:44.169	4.607577396E00	0.710
15:25:45.091	5.529305368E00	0.671
15:25:46.013	6.450691560E00	0.648
15:25:46.934	7.371952944E00	0.635
15:25:47.855	8.293269372E00	0.628
15:25:48.777	9.214983903E00	0.620
15:25:49.699	1.013626385E01	0.611
15:25:50.620	1.105835024E01	0.602
15:25:51.542	1.197949962E01	0.592
15:25:52.463	1.290105478E01	0.583
15:25:53.384	1.382194558E01	0.573
15:25:54.306	1.474422975E01	0.565
15:25:55.228	1.566559034E01	0.556
15:25:56.150	1.658723382E01	0.548
15:25:57.070	1.750856817E01	0.540
15:25:57.992	1.842971947E01	0.531
15:25:58.914	1.935193771E01	0.523
15:25:59.835	2.027301541E01	0.515
15:26:00.757	2.119472546E01	0.507
15:26:01.678	2.211592668E01	0.500
15:26:02.600	2.303772313E01	0.492
15:26:03.522	2.395951767E01	0.484
15:26:04.443	2.488086802E01	0.476
15:26:05.364	2.580261135E01	0.469
15:26:06.286	2.672424396E01	0.462
15:26:07.207	2.764462785E01	0.455
15:26:08.129	2.856704130E01	0.448
15:26:09.050	2.948813820E01	0.440
15:26:09.972	3.041051325E01	0.432
15:26:10.893	3.133112307E01	0.425
15:26:11.815	3.225280432E01	0.418
15:26:12.737	3.317454125E01	0.410
15:26:13.658	3.409622506E01	0.402
15:26:14.580	3.501792871E01	0.395
15:26:15.501	3.593890656E01	0.388
15:26:16.422	3.686010330E01	0.381
15:26:17.344	3.778189720E01	0.374
15:26:18.266	3.870386070E01	0.369
15:26:19.187	3.962497552E01	0.363
15:26:20.109	4.054666061E01	0.357
15:26:21.030	4.146783495E01	0.350
15:26:21.952	4.239001991E01	0.344
15:26:22.874	4.331130177E01	0.339
15:26:23.795	4.423255099E01	0.333
15:26:24.716	4.515411896E01	0.327
15:26:25.638	4.607527666E01	0.321
15:26:26.559	4.699679278E01	0.316
15:26:27.481	4.791855979E01	0.310
15:26:28.403	4.884042409E01	0.304
15:26:29.324	4.976147426E01	0.299
15:26:30.245	5.068305566E01	0.294
15:26:31.167	5.160391063E01	0.289
15:26:32.088	5.252618903E01	0.284
15:26:33.010	5.344804501E01	0.279
15:26:33.931	5.436862283E01	0.274
15:26:34.852	5.529027720E01	0.270
15:26:35.775	5.621268041E01	0.266
15:26:36.696	5.713331328E01	0.261
15:26:37.617	5.805435769E01	0.257
15:26:38.539	5.897696187E01	0.253
15:26:39.460	5.989798836E01	0.250
15:26:40.382	6.082016052E01	0.246
15:26:41.303	6.174108333E01	0.242
15:26:42.225	6.266292650E01	0.239
15:26:43.146	6.358413285E01	0.235
15:26:44.067	6.450559008E01	0.232
15:26:44.989	6.542722013E01	0.229
15:26:45.910	6.635181162E01	0.226
15:26:46.832	6.726980370E01	0.223
15:26:47.754	6.819202130E01	0.221
15:26:48.675	6.911317196E01	0.218
15:26:49.597	7.003463175E01	0.215
15:26:50.518	7.095620548E01	0.213
15:26:51.440	7.187782976E01	0.210
15:26:52.362	7.279926268E01	0.208
15:26:53.283	7.372051894E01	0.206
15:26:54.204	7.464222131E01	0.204
15:26:55.126	7.556332397E01	0.202
15:26:56.047	7.648528235E01	0.200
15:26:56.970	7.740778925E01	0.198
15:26:57.891	7.832848228E01	0.196
15:26:58.812	7.925009761E01	0.194
15:26:59.733	8.017135195E01	0.193
15:27:00.655	8.109299800E01	0.191
15:27:01.577	8.201466260E01	0.190
15:27:02.498	8.293612816E01	0.188
15:27:03.421	8.385826960E01	0.187
15:27:04.341	8.477871237E01	0.186
15:27:05.263	8.570021889E01	0.184
15:27:06.184	8.662182974E01	0.183
15:27:07.106	8.754416382E01	0.182
15:27:08.027	8.846479093E01	0.181
15:27:08.948	8.938636081E01	0.180
15:27:09.870	9.030825776E01	0.179
15:27:10.792	9.122973547E01	0.178
15:27:11.713	9.215135272E01	0.177
15:27:12.634	9.307203423E01	0.177
