Start time: Thu Apr 02 16:01:18 EST 2020
Trend type: Average Wavelength over [300.00, 700.00]
Trend offset: None
>>>>>Begin Strip Chart Data<<<<<
Date	Elapsed Time	Absorbance(Absorbance)
16:01:18.680	0.000000000E00	0.204
16:01:19.602	9.209516068E-01	0.204
16:01:20.524	1.842413963E00	0.205
16:01:21.446	2.764186737E00	0.205
16:01:22.368	3.685320114E00	0.204
16:01:23.290	4.606957841E00	0.204
16:01:24.212	5.527796801E00	0.205
16:01:25.134	6.450315858E00	0.207
16:01:26.055	7.372116794E00	0.298
16:01:26.977	8.292630616E00	0.718
16:01:27.900	9.214589640E00	0.633
16:01:28.822	1.013632849E01	0.614
16:01:29.743	1.105736522E01	0.600
16:01:30.665	1.197890502E01	0.601
16:01:31.588	1.290005568E01	0.597
16:01:32.509	1.382209215E01	0.590
16:01:33.431	1.474412990E01	0.583
16:01:34.353	1.566476597E01	0.576
16:01:35.275	1.658633713E01	0.569
16:01:36.197	1.750815599E01	0.561
16:01:37.119	1.842928681E01	0.555
16:01:38.041	1.935071716E01	0.548
16:01:38.963	2.027288356E01	0.541
16:01:39.885	2.119438880E01	0.535
16:01:40.807	2.211559706E01	0.529
16:01:41.729	2.303703317E01	0.521
16:01:42.651	2.395860562E01	0.515
16:01:43.573	2.488017230E01	0.509
16:01:44.495	2.580202508E01	0.503
16:01:45.417	2.672299524E01	0.497
16:01:46.339	2.764443456E01	0.490
16:01:47.261	2.856632894E01	0.484
16:01:48.183	2.948751544E01	0.477
16:01:49.105	3.040942518E01	0.470
16:01:50.011	3.133044527E01	0.464
16:01:50.933	3.225222573E01	0.458
16:01:51.855	3.317472878E01	0.452
16:01:52.777	3.409599273E01	0.445
16:01:53.699	3.501736164E01	0.438
16:01:54.621	3.593935843E01	0.431
16:01:55.543	3.686007578E01	0.424
16:01:56.465	3.778131476E01	0.418
16:01:57.387	3.870342228E01	0.413
16:01:58.309	3.962390026E01	0.409
16:01:59.231	4.054566983E01	0.405
16:02:00.153	4.146759045E01	0.400
16:02:01.075	4.238914817E01	0.394
16:02:01.997	4.331067517E01	0.388
16:02:02.919	4.423898785E01	0.382
16:02:03.841	4.515318066E01	0.376
16:02:04.763	4.607472814E01	0.370
16:02:05.685	4.699658284E01	0.364
16:02:06.606	4.791769382E01	0.358
16:02:07.528	4.883885024E01	0.352
16:02:08.451	4.976173156E01	0.347
16:02:09.373	5.068300958E01	0.341
16:02:10.294	5.160372629E01	0.335
16:02:11.216	5.252510161E01	0.330
16:02:12.138	5.344740241E01	0.325
16:02:13.061	5.436906382E01	0.320
16:02:13.982	5.529097292E01	0.315
16:02:14.904	5.621135105E01	0.310
16:02:15.826	5.714493251E01	0.305
16:02:16.748	5.805538559E01	0.301
16:02:17.670	5.897636664E01	0.296
16:02:18.592	5.989718832E01	0.291
16:02:19.514	6.081885165E01	0.285
16:02:20.436	6.174111533E01	0.280
16:02:21.358	6.266212966E01	0.277
16:02:22.264	6.358393763E01	0.273
16:02:23.187	6.450613027E01	0.270
16:02:24.108	6.542696731E01	0.264
16:02:25.030	6.634844567E01	0.262
16:02:25.965	6.726972818E01	0.257
16:02:26.886	6.819093836E01	0.253
16:02:27.808	6.911293771E01	0.249
16:02:28.722	7.003670611E01	0.245
16:02:29.644	7.095545663E01	0.241
16:02:30.566	7.187664057E01	0.238
16:02:31.488	7.279818934E01	0.234
16:02:32.410	7.371954673E01	0.231
16:02:33.332	7.464100076E01	0.228
16:02:34.254	7.556270569E01	0.225
16:02:35.176	7.648415461E01	0.222
