Start time: Thu Apr 02 15:33:13 EST 2020
Trend type: Average Wavelength over [300.00, 700.00]
Trend offset: None
>>>>>Begin Strip Chart Data<<<<<
Date	Elapsed Time	Absorbance(Absorbance)
15:33:13.150	0.000000000E00	0.109
15:33:14.071	9.215167594E-01	0.109
15:33:14.992	1.842840868E00	0.109
15:33:15.914	2.765298481E00	0.109
15:33:16.836	3.686127201E00	0.109
15:33:17.757	4.607277219E00	0.109
15:33:18.679	5.529219603E00	0.223
15:33:19.600	6.450727402E00	0.745
15:33:20.522	7.372493136E00	0.587
15:33:21.444	8.294213427E00	0.586
15:33:22.365	9.214814293E00	0.584
15:33:23.286	1.013654867E01	0.581
15:33:24.207	1.105803406E01	0.579
15:33:25.129	1.197948426E01	0.576
15:33:26.051	1.290094661E01	0.573
15:33:26.973	1.382287620E01	0.570
15:33:27.894	1.474483778E01	0.568
15:33:28.816	1.566604476E01	0.565
15:33:29.737	1.658737591E01	0.562
15:33:30.658	1.750866546E01	0.559
15:33:31.580	1.843029486E01	0.556
15:33:32.502	1.935213292E01	0.553
15:33:33.423	2.027339175E01	0.551
15:33:34.345	2.119518820E01	0.549
15:33:35.266	2.211681633E01	0.545
15:33:36.187	2.303732055E01	0.543
15:33:37.109	2.395950295E01	0.540
15:33:38.031	2.488114579E01	0.536
15:33:38.952	2.580232909E01	0.534
15:33:39.873	2.672395786E01	0.532
15:33:40.795	2.764525957E01	0.529
15:33:41.716	2.856649983E01	0.527
15:33:42.639	2.948828477E01	0.525
15:33:43.560	3.041028923E01	0.524
15:33:44.481	3.133184567E01	0.522
15:33:45.402	3.225284336E01	0.521
15:33:46.324	3.317410795E01	0.519
15:33:47.246	3.409557799E01	0.518
15:33:48.167	3.501696930E01	0.516
15:33:49.089	3.593909089E01	0.513
15:33:50.010	3.686036252E01	0.512
15:33:50.931	3.778162518E01	0.510
15:33:51.854	3.870369045E01	0.507
15:33:52.775	3.962492112E01	0.505
15:33:53.696	4.054630731E01	0.503
15:33:54.618	4.146805640E01	0.500
15:33:55.539	4.238981125E01	0.498
15:33:56.460	4.331086143E01	0.495
15:33:57.382	4.423267580E01	0.493
15:33:58.304	4.515404279E01	0.491
15:33:59.226	4.607624887E01	0.489
15:34:00.147	4.699714608E01	0.486
15:34:01.068	4.791900269E01	0.483
15:34:01.990	4.884021160E01	0.481
15:34:02.912	4.976214630E01	0.479
15:34:03.833	5.068348065E01	0.476
15:34:04.754	5.160450714E01	0.474
15:34:05.676	5.252568916E01	0.472
15:34:06.598	5.344779987E01	0.470
15:34:07.519	5.436934415E01	0.467
15:34:08.440	5.529057994E01	0.465
15:34:09.362	5.621209094E01	0.462
15:34:10.284	5.713402564E01	0.459
15:34:11.205	5.805507389E01	0.456
15:34:12.127	5.897686331E01	0.454
15:34:13.048	5.989838967E01	0.451
15:34:13.970	6.081965553E01	0.448
15:34:14.891	6.174132334E01	0.445
15:34:15.813	6.266268777E01	0.442
15:34:16.733	6.358388451E01	0.439
15:34:17.656	6.450629540E01	0.437
15:34:18.577	6.542725597E01	0.435
15:34:19.498	6.634914651E01	0.433
15:34:20.420	6.727023765E01	0.431
15:34:21.342	6.819267542E01	0.428
15:34:22.263	6.911326604E01	0.425
15:34:23.184	7.003422789E01	0.422
15:34:24.106	7.095649285E01	0.418
15:34:25.027	7.187764415E01	0.415
15:34:25.950	7.279992768E01	0.412
15:34:26.871	7.372079672E01	0.409
15:34:27.792	7.464230132E01	0.405
15:34:28.713	7.556381936E01	0.403
15:34:29.636	7.648565613E01	0.400
15:34:30.556	7.740706729E01	0.397
15:34:31.478	7.832832867E01	0.394
15:34:32.399	7.924963358E01	0.391
15:34:33.321	8.017151004E01	0.388
15:34:34.243	8.109327513E01	0.385
15:34:35.164	8.201466900E01	0.383
15:34:36.086	8.293597647E01	0.381
15:34:37.007	8.385756492E01	0.378
15:34:37.929	8.477936585E01	0.375
15:34:38.850	8.570064900E01	0.373
15:34:39.772	8.662228928E01	0.370
15:34:40.693	8.754328377E01	0.368
15:34:41.615	8.846482613E01	0.365
15:34:42.536	8.938648498E01	0.363
15:34:43.458	9.030813871E01	0.360
15:34:44.379	9.122979244E01	0.358
15:34:45.301	9.215100966E01	0.356
15:34:46.223	9.307310437E01	0.354
15:34:47.143	9.399415774E01	0.352
15:34:48.065	9.491517911E01	0.350
15:34:48.986	9.583949027E01	0.348
15:34:49.908	9.675809167E01	0.346
15:34:50.829	9.768004301E01	0.344
15:34:51.752	9.860196811E01	0.341
15:34:52.673	9.952310085E01	0.339
15:34:53.594	1.004441357E02	0.337
15:34:54.516	1.013658323E02	0.335
15:34:55.437	1.022875244E02	0.333
15:34:56.359	1.032090936E02	0.330
15:34:57.280	1.041323334E02	0.328
15:34:58.201	1.050519467E02	0.326
15:34:59.124	1.059738686E02	0.324
15:35:00.045	1.068951748E02	0.322
15:35:00.967	1.078174397E02	0.320
15:35:01.888	1.087382870E02	0.318
15:35:02.810	1.096599459E02	0.315
15:35:03.731	1.105813602E02	0.313
15:35:04.653	1.115031138E02	0.311
15:35:05.574	1.124244584E02	0.308
15:35:06.495	1.133457006E02	0.306
15:35:07.417	1.142671373E02	0.303
15:35:08.339	1.151890791E02	0.301
15:35:09.260	1.161102476E02	0.299
15:35:10.182	1.170318873E02	0.297
15:35:11.103	1.179532709E02	0.294
15:35:12.025	1.188746648E02	0.292
15:35:12.946	1.197963601E02	0.290
15:35:13.868	1.207181674E02	0.289
15:35:14.790	1.216400913E02	0.286
15:35:15.711	1.225609104E02	0.284
15:35:16.633	1.234824419E02	0.282
15:35:17.554	1.244040207E02	0.280
15:35:18.476	1.253255778E02	0.278
15:35:19.397	1.262474114E02	0.276
15:35:20.318	1.271683323E02	0.274
15:35:21.239	1.280899329E02	0.272
15:35:22.161	1.290113133E02	0.270
15:35:23.083	1.299328717E02	0.268
15:35:24.005	1.308544377E02	0.266
15:35:24.926	1.317765708E02	0.264
15:35:25.847	1.326975749E02	0.262
15:35:26.769	1.336192792E02	0.260
15:35:27.690	1.345404523E02	0.258
15:35:28.611	1.354618442E02	0.256
15:35:29.533	1.363831408E02	0.255
15:35:30.454	1.373046127E02	0.253
15:35:31.376	1.382261954E02	0.251
15:35:32.298	1.391481788E02	0.249
15:35:33.219	1.400704105E02	0.247
15:35:34.141	1.409909780E02	0.245
15:35:35.062	1.419125959E02	0.243
15:35:35.984	1.428346894E02	0.241
15:35:36.906	1.437564000E02	0.239
15:35:37.827	1.446774073E02	0.238
15:35:38.749	1.455985535E02	0.236
15:35:39.669	1.465199115E02	0.234
15:35:40.592	1.474417022E02	0.233
15:35:41.513	1.483631627E02	0.231
15:35:42.434	1.492847735E02	0.229
15:35:43.356	1.502063210E02	0.228
15:35:44.278	1.511277827E02	0.226
15:35:45.199	1.520492566E02	0.224
15:35:46.120	1.529708348E02	0.223
15:35:47.043	1.538924028E02	0.221
15:35:47.963	1.548134581E02	0.219
15:35:48.885	1.557350945E02	0.218
15:35:49.806	1.566562951E02	0.216
15:35:50.729	1.575787271E02	0.215
15:35:51.650	1.585000141E02	0.213
15:35:52.571	1.594216204E02	0.212
15:35:53.492	1.603424498E02	0.210
15:35:54.414	1.612644344E02	0.209
15:35:55.336	1.621858142E02	0.207
15:35:56.257	1.631070090E02	0.206
15:35:57.179	1.640289002E02	0.205
15:35:58.100	1.649506858E02	0.203
15:35:59.022	1.658719312E02	0.202
15:35:59.943	1.667937353E02	0.201
15:36:00.864	1.677151286E02	0.199
15:36:01.787	1.686366242E02	0.198
15:36:02.707	1.695581698E02	0.196
15:36:03.629	1.704793172E02	0.195
15:36:04.551	1.714007924E02	0.194
