Start time: Thu Apr 02 15:46:27 EST 2020
Trend type: Average Wavelength over [300.00, 700.00]
Trend offset: None
>>>>>Begin Strip Chart Data<<<<<
Date	Elapsed Time	Absorbance(Absorbance)
15:46:27.492	0.000000000E00	0.085
15:46:28.414	9.214917979E-01	0.085
15:46:29.335	1.842952234E00	0.085
15:46:30.256	2.764796692E00	0.085
15:46:31.178	3.685466043E00	0.085
15:46:32.099	4.606995603E00	0.085
15:46:33.021	5.528214745E00	0.085
15:46:33.942	6.450096326E00	0.085
15:46:34.864	7.371455636E00	0.233
15:46:35.785	8.292859749E00	0.799
15:46:36.707	9.214572359E00	0.586
15:46:37.628	1.013601039E01	0.580
15:46:38.550	1.105837904E01	0.573
15:46:39.471	1.197925000E01	0.564
15:46:40.393	1.290074308E01	0.555
15:46:41.314	1.382189246E01	0.555
15:46:42.236	1.474363451E01	0.552
15:46:43.157	1.566562426E01	0.548
15:46:44.078	1.658684148E01	0.544
15:46:45.000	1.750812399E01	0.539
15:46:45.922	1.842969195E01	0.535
15:46:46.844	1.935139112E01	0.530
15:46:47.765	2.027248161E01	0.524
15:46:48.686	2.119458465E01	0.519
15:46:49.609	2.211617885E01	0.514
15:46:50.530	2.303758168E01	0.508
15:46:51.451	2.395908244E01	0.504
15:46:52.373	2.488067153E01	0.498
15:46:53.294	2.580157897E01	0.493
15:46:54.216	2.672386697E01	0.489
15:46:55.137	2.764484674E01	0.484
15:46:56.058	2.856685825E01	0.479
15:46:56.980	2.948822652E01	0.470
15:46:57.902	3.040961783E01	0.463
15:46:58.823	3.133080625E01	0.458
15:46:59.744	3.225237166E01	0.454
15:47:00.666	3.317369192E01	0.449
15:47:01.587	3.409527205E01	0.444
15:47:02.509	3.501691233E01	0.440
15:47:03.430	3.593859550E01	0.435
15:47:04.352	3.685993049E01	0.431
15:47:05.273	3.778144981E01	0.427
15:47:06.195	3.870287953E01	0.423
15:47:07.117	3.962499664E01	0.420
15:47:08.038	4.054595785E01	0.417
15:47:08.960	4.146748037E01	0.414
15:47:09.881	4.238907009E01	0.411
15:47:10.803	4.331053565E01	0.408
15:47:11.724	4.423200120E01	0.405
15:47:12.645	4.515344308E01	0.401
15:47:13.567	4.607501680E01	0.397
15:47:14.489	4.699650284E01	0.393
15:47:15.411	4.791811624E01	0.390
15:47:16.331	4.883947491E01	0.387
15:47:17.254	4.976105568E01	0.383
15:47:18.174	5.068258012E01	0.379
15:47:19.097	5.160471771E01	0.375
15:47:20.018	5.252565012E01	0.371
15:47:20.939	5.344743825E01	0.367
15:47:21.861	5.436875212E01	0.363
15:47:22.782	5.529004295E01	0.358
15:47:23.704	5.621156419E01	0.354
15:47:24.625	5.713329536E01	0.351
15:47:25.546	5.805511485E01	0.347
15:47:26.468	5.897660537E01	0.343
15:47:27.390	5.989755314E01	0.339
15:47:28.311	6.081908654E01	0.336
15:47:29.232	6.174083819E01	0.332
15:47:30.154	6.266226855E01	0.329
15:47:31.075	6.358372194E01	0.325
15:47:31.997	6.450557472E01	0.321
15:47:32.918	6.542629271E01	0.318
15:47:33.841	6.634823318E01	0.314
15:47:34.762	6.726976274E01	0.311
15:47:35.683	6.819100876E01	0.307
15:47:36.605	6.911276106E01	0.303
15:47:37.526	7.003439366E01	0.300
15:47:38.447	7.095554432E01	0.296
15:47:39.369	7.187692795E01	0.293
15:47:40.291	7.279932988E01	0.290
15:47:41.213	7.372042678E01	0.286
15:47:42.134	7.464249973E01	0.283
15:47:43.056	7.556354478E01	0.280
15:47:43.977	7.648502378E01	0.277
15:47:44.899	7.740672551E01	0.274
15:47:45.820	7.832798625E01	0.271
15:47:46.741	7.924894106E01	0.268
15:47:47.663	8.017154332E01	0.265
15:47:48.585	8.109297496E01	0.262
15:47:49.506	8.201395408E01	0.259
15:47:50.427	8.293543564E01	0.256
15:47:51.349	8.385681735E01	0.253
15:47:52.270	8.477893703E01	0.250
15:47:53.192	8.570002432E01	0.247
15:47:54.114	8.662162109E01	0.244
15:47:55.035	8.754253813E01	0.241
15:47:55.957	8.846474613E01	0.238
15:47:56.878	8.938551405E01	0.235
15:47:57.799	9.030715689E01	0.232
15:47:58.721	9.122881510E01	0.229
15:47:59.643	9.215062692E01	0.226
15:48:00.564	9.307186462E01	0.224
15:48:01.486	9.399357403E01	0.221
15:48:02.407	9.491505495E01	0.219
15:48:03.328	9.583626001E01	0.216
15:48:04.250	9.675813903E01	0.214
15:48:05.172	9.767951690E01	0.212
15:48:06.093	9.860102150E01	0.210
15:48:07.014	9.952279107E01	0.208
15:48:07.936	1.004442272E02	0.205
15:48:08.858	1.013657356E02	0.204
15:48:09.779	1.022877305E02	0.202
15:48:10.701	1.032087371E02	0.200
15:48:11.622	1.041302309E02	0.198
15:48:12.544	1.050522648E02	0.196
15:48:13.465	1.059742539E02	0.194
15:48:14.387	1.068949443E02	0.192
15:48:15.308	1.078160835E02	0.190
15:48:16.230	1.087378006E02	0.188
15:48:17.151	1.096588047E02	0.187
15:48:18.073	1.105809832E02	0.185
15:48:18.994	1.115019022E02	0.183
15:48:19.916	1.124236186E02	0.181
15:48:20.837	1.133449716E02	0.180
15:48:21.758	1.142665856E02	0.178
15:48:22.680	1.151889818E02	0.176
15:48:23.602	1.161104940E02	0.175
15:48:24.523	1.170313676E02	0.173
15:48:25.445	1.179527781E02	0.172
15:48:26.366	1.188746225E02	0.170
15:48:27.288	1.197959870E02	0.169
15:48:28.209	1.207173245E02	0.168
15:48:29.243	1.219607593E02	0.166
15:48:30.359	1.228677549E02	0.165
15:48:31.281	1.237892768E02	0.163
15:48:32.202	1.247109798E02	0.162
15:48:33.124	1.256333728E02	0.161
15:48:34.074	1.265817788E02	0.160
15:48:34.983	1.274941763E02	0.158
15:48:35.889	1.283967902E02	0.157
15:48:36.810	1.293183223E02	0.156
15:48:37.732	1.302395056E02	0.155
15:48:38.653	1.311640126E02	0.154
15:48:39.575	1.320830313E02	0.153
15:48:40.496	1.330044675E02	0.152
15:48:41.418	1.339255477E02	0.151
15:48:42.339	1.348472392E02	0.150
15:48:43.261	1.357688558E02	0.149
15:48:44.182	1.366902471E02	0.149
15:48:45.104	1.376117511E02	0.148
15:48:46.025	1.385334950E02	0.147
