wav,int
8.422580e+002,-8.147303e-004
8.427401e+002,-7.318441e-004
8.432222e+002,-6.259808e-004
8.437043e+002,-5.133735e-004
8.441865e+002,-4.129850e-004
8.446686e+002,-3.406831e-004
8.451507e+002,-3.059844e-004
8.456328e+002,-3.113484e-004
8.461149e+002,-3.534626e-004
8.465970e+002,-4.258617e-004
8.470792e+002,-5.212831e-004
8.475613e+002,-6.327966e-004
8.480434e+002,-7.524844e-004
8.485255e+002,-8.712135e-004
8.490076e+002,-9.798271e-004
8.494897e+002,-1.069574e-003
8.499719e+002,-1.135476e-003
8.504540e+002,-1.177609e-003
8.509361e+002,-1.202656e-003
8.514182e+002,-1.220400e-003
8.519003e+002,-1.241512e-003
8.523824e+002,-1.274815e-003
8.528646e+002,-1.324433e-003
8.533467e+002,-1.389801e-003
8.538288e+002,-1.465363e-003
8.543109e+002,-1.541143e-003
8.547930e+002,-1.601394e-003
8.552751e+002,-1.623578e-003
8.557573e+002,-1.582775e-003
8.562394e+002,-1.455555e-003
8.567215e+002,-1.228924e-003
8.572036e+002,-9.110582e-004
8.576857e+002,-5.372673e-004
8.581678e+002,-1.706730e-004
8.586500e+002,1.172441e-004
8.591321e+002,2.577931e-004
8.596142e+002,2.126401e-004
8.600963e+002,-1.166303e-005
8.605784e+002,-3.611103e-004
8.610605e+002,-7.465968e-004
8.615427e+002,-1.074267e-003
8.620248e+002,-1.263153e-003
8.625069e+002,-1.273031e-003
8.629890e+002,-1.109863e-003
8.634711e+002,-8.194926e-004
8.639532e+002,-4.686931e-004
8.644354e+002,-1.215518e-004
8.649175e+002,1.706738e-004
8.653996e+002,3.813413e-004
8.658817e+002,5.047590e-004
8.663638e+002,5.481840e-004
8.668459e+002,5.246961e-004
8.673281e+002,4.496960e-004
8.678102e+002,3.436033e-004
8.682923e+002,2.325307e-004
8.687744e+002,1.501231e-004
8.692565e+002,1.337164e-004
8.697386e+002,2.115792e-004
8.702208e+002,3.941757e-004
8.707029e+002,6.642156e-004
8.711850e+002,9.803490e-004
8.716671e+002,1.282988e-003
8.721492e+002,1.510521e-003
8.726313e+002,1.620358e-003
8.731135e+002,1.595349e-003
8.735956e+002,1.450909e-003
8.740777e+002,1.224736e-003
8.745598e+002,9.687593e-004
8.750419e+002,7.325152e-004
8.755240e+002,5.496438e-004
8.760062e+002,4.371585e-004
8.764883e+002,3.925507e-004
8.769704e+002,4.015382e-004
8.774525e+002,4.416030e-004
8.779346e+002,4.902960e-004
8.784167e+002,5.304685e-004
8.788989e+002,5.508713e-004
8.793810e+002,5.496106e-004
