wav,int
669.6602,0.004352924
670.1423,0.003772378
670.6245,0.003263442
671.1066,0.002877861
671.5887,0.002630743
672.0708,0.002505953
672.5529,0.002469463
673.035,0.002482193
673.5172,0.002518117
673.9993,0.00257681
674.4814,0.002683549
674.9635,0.00287516
675.4456,0.003176452
675.9277,0.003584113
676.4099,0.004060648
676.892,0.004548119
677.3741,0.004985525
677.8562,0.005336384
678.3383,0.005597164
678.8204,0.005791777
679.3026,0.005952985
679.7847,0.006105819
680.2668,0.006257799
680.7489,0.006401056
681.231,0.006523304
681.7131,0.006621093
682.1953,0.006704435
682.6774,0.006793649
683.1595,0.006908736
683.6416,0.007057596
684.1237,0.007233593
684.6058,0.007420111
685.088,0.00760138
685.5701,0.007771492
686.0522,0.007936711
686.5343,0.008109082
687.0164,0.008295841
687.4985,0.008492309
687.9807,0.008682376
688.4628,0.008846149
688.9449,0.008973958
689.427,0.009073789
689.9091,0.009171681
690.3912,0.009298841
690.8734,0.009475918
691.3555,0.009703381
691.8376,0.009958728
692.3197,0.01020758
692.8018,0.01041659
693.2839,0.01057056
693.7661,0.01067538
694.2482,0.01075478
694.7303,0.01083691
695.2124,0.01094516
695.6945,0.01109432
696.1766,0.01129094
696.6588,0.01153991
697.1409,0.01184836
697.623,0.01222141
698.1051,0.01265587
698.5872,0.01312956
699.0693,0.01360359
699.5515,0.01402585
700.0336,0.01435019
700.5157,0.0145563
700.9978,0.01465715
701.4799,0.01469674
701.962,0.01472858
702.4442,0.01479916
702.9263,0.01492747
703.4084,0.01510226
703.8905,0.01529212
704.3726,0.01546451
704.8547,0.01560383
705.3369,0.01571719
705.819,0.01583061
706.3011,0.01597304
706.7832,0.01616617
707.2653,0.01641392
707.7474,0.01670661
708.2296,0.01702799
708.7117,0.0173662
709.1938,0.01771655
709.6759,0.01807902
710.158,0.01845172
710.6401,0.01882634
711.1223,0.01918836
711.6044,0.01952607
712.0865,0.01983761
712.5686,0.0201364
713.0507,0.02044554
713.5328,0.02079025
714.015,0.02118609
714.4971,0.02163386
714.9792,0.02212435
715.4613,0.02264905
715.9434,0.02321115
716.4255,0.02382984
716.9077,0.0245332
717.3898,0.02534345
717.8719,0.02626491
718.354,0.02727816
718.8361,0.0283494
719.3182,0.0294434
719.8004,0.03054237
720.2825,0.03164922
720.7646,0.03277683
721.2467,0.03392447
721.7288,0.03506049
722.2109,0.03611663
722.6931,0.03701252
723.1752,0.03768716
723.6573,0.03813152
724.1394,0.03840418
724.6215,0.03862062
725.1036,0.0389232
725.5858,0.03942684
726.0679,0.04019763
726.55,0.041243
727.0321,0.04253069
727.5142,0.04401959
727.9963,0.04568652
728.4785,0.0475339
728.9606,0.04957406
729.4427,0.0518023
729.9248,0.05417983
730.4069,0.05663123
730.889,0.05907172
731.3712,0.06144965
731.8533,0.06377224
732.3354,0.06611562
732.8175,0.06859295
733.2996,0.07132255
733.7817,0.07437476
734.2639,0.0777522
734.746,0.08139414
735.2281,0.08520903
735.7102,0.08911247
736.1923,0.09304827
736.6744,0.09700102
737.1566,0.100981
737.6387,0.1050095
738.1208,0.1091063
738.6029,0.1132942
739.085,0.1176082
739.5671,0.1220939
740.0493,0.1267957
740.5314,0.1317284
741.0135,0.1368527
741.4956,0.1420648
741.9777,0.1472203
742.4598,0.1521966
742.942,0.1569361
743.4241,0.1614862
743.9062,0.1659719
744.3883,0.1705515
744.8704,0.1753347
745.3525,0.1803309
745.8347,0.1854467
746.3168,0.1905312
746.7989,0.1954579
747.281,0.200174
747.7631,0.2047252
748.2452,0.2092083
748.7274,0.2137123
749.2095,0.218251
749.6916,0.2227537
750.1737,0.2270958
750.6558,0.2311734
751.1379,0.2349538
751.6201,0.2384837
752.1022,0.2418393
752.5843,0.2450581
753.0664,0.2480838
753.5485,0.2507774
754.0306,0.252974
754.5128,0.2545722
754.9949,0.2555953
755.477,0.2561822
755.9591,0.2565093
756.4412,0.2566762
756.9233,0.2566423
757.4055,0.2562231
757.8876,0.2551927
758.3697,0.2533794
758.8518,0.2507689
759.3339,0.2474968
759.816,0.2437785
760.2982,0.2397798
760.7803,0.235532
761.2624,0.23093
761.7445,0.2258108
762.2266,0.2200741
762.7087,0.2137565
763.1909,0.2070389
763.673,0.2001577
764.1551,0.1933176
764.6372,0.1866053
765.1193,0.180008
765.6014,0.1734892
766.0836,0.1670806
766.5657,0.1609181
767.0478,0.155208
767.5299,0.1501078
768.012,0.1456581
768.4941,0.1418066
768.9763,0.1385729
769.4584,0.1363262
769.9405,0.1360769
770.4226,0.1394274
770.9047,0.1485622
771.3868,0.1658102
771.869,0.1930201
772.3511,0.2309398
772.8332,0.2781342
773.3153,0.3303163
773.7974,0.3787539
774.2795,0.4115598
774.7617,0.418693
775.2438,0.3977911
775.7259,0.3562475
776.208,0.3055
776.6901,0.2558387
