wav,int
1.24169200E+03,5.69276300E-02
1.24175200E+03,5.69441300E-02
1.24181200E+03,5.69515300E-02
1.24187200E+03,5.69510500E-02
1.24193300E+03,5.69444700E-02
1.24199300E+03,5.69332100E-02
1.24205300E+03,5.69182200E-02
1.24211400E+03,5.68997100E-02
1.24217400E+03,5.68775800E-02
1.24223400E+03,5.68524600E-02
1.24229400E+03,5.68256500E-02
1.24235400E+03,5.67997400E-02
1.24241500E+03,5.67779100E-02
1.24247500E+03,5.67634900E-02
1.24253500E+03,5.67588800E-02
1.24259600E+03,5.67650000E-02
1.24265600E+03,5.67809300E-02
1.24271600E+03,5.68046100E-02
1.24277600E+03,5.68327800E-02
1.24283700E+03,5.68618300E-02
1.24289700E+03,5.68884200E-02
1.24295700E+03,5.69088500E-02
1.24301700E+03,5.69197600E-02
1.24307800E+03,5.69182200E-02
1.24313800E+03,5.69021600E-02
1.24319800E+03,5.68711200E-02
1.24325900E+03,5.68273100E-02
1.24331900E+03,5.67754900E-02
1.24337900E+03,5.67225900E-02
1.24343900E+03,5.66764500E-02
1.24350000E+03,5.66440300E-02
1.24356000E+03,5.66294900E-02
1.24362000E+03,5.66333500E-02
1.24368000E+03,5.66523300E-02
1.24374100E+03,5.66808700E-02
1.24380100E+03,5.67124700E-02
1.24386100E+03,5.67410900E-02
1.24392100E+03,5.67633700E-02
1.24398200E+03,5.67780600E-02
1.24404200E+03,5.67861100E-02
1.24410200E+03,5.67891600E-02
1.24416200E+03,5.67900300E-02
1.24422300E+03,5.67909000E-02
1.24428300E+03,5.67941900E-02
1.24434300E+03,5.68018900E-02
1.24440400E+03,5.68160100E-02
1.24446400E+03,5.68380300E-02
1.24452400E+03,5.68683600E-02
1.24458400E+03,5.69057200E-02
1.24464500E+03,5.69470400E-02
1.24470500E+03,5.69879500E-02
1.24476500E+03,5.70232800E-02
1.24482500E+03,5.70489000E-02
1.24488600E+03,5.70620500E-02
1.24494600E+03,5.70623900E-02
1.24500600E+03,5.70518400E-02
1.24506600E+03,5.70334000E-02
1.24512700E+03,5.70095300E-02
1.24518700E+03,5.69817600E-02
1.24524700E+03,5.69495000E-02
1.24530700E+03,5.69111600E-02
1.24536800E+03,5.68653400E-02
1.24542800E+03,5.68126100E-02
1.24548800E+03,5.67559000E-02
1.24554900E+03,5.67017100E-02
1.24560900E+03,5.66588300E-02
1.24566900E+03,5.66348200E-02
1.24572900E+03,5.66350400E-02
1.24579000E+03,5.66596900E-02
1.24585000E+03,5.67039800E-02
1.24591000E+03,5.67583100E-02
1.24597000E+03,5.68117100E-02
1.24603100E+03,5.68551400E-02
1.24609100E+03,5.68835400E-02
1.24615100E+03,5.68977400E-02
1.24621100E+03,5.69033000E-02
1.24627200E+03,5.69087400E-02
1.24633200E+03,5.69221800E-02
1.24639200E+03,5.69486300E-02
1.24645300E+03,5.69891300E-02
1.24651300E+03,5.70403200E-02
1.24657300E+03,5.70966200E-02
1.24663300E+03,5.71510400E-02
1.24669400E+03,5.71980600E-02
1.24675400E+03,5.72333300E-02
1.24681400E+03,5.72541200E-02
1.24687400E+03,5.72591900E-02
1.24693500E+03,5.72477300E-02
1.24699500E+03,5.72199100E-02
1.24705500E+03,5.71770500E-02
1.24711500E+03,5.71224000E-02
1.24717600E+03,5.70608000E-02
1.24723600E+03,5.69985000E-02
1.24729600E+03,5.69419400E-02
1.24735600E+03,5.68972200E-02
1.24741700E+03,5.68684000E-02
1.24747700E+03,5.68579700E-02
1.24753700E+03,5.68668500E-02
1.24759800E+03,5.68949900E-02
1.24765800E+03,5.69410300E-02
1.24771800E+03,5.70018200E-02
1.24777800E+03,5.70729300E-02
1.24783900E+03,5.71464000E-02
1.24789900E+03,5.72126500E-02
1.24795900E+03,5.72617900E-02
1.24801900E+03,5.72853800E-02
1.24808000E+03,5.72793700E-02
1.24814000E+03,5.72453100E-02
1.24820000E+03,5.71903500E-02
1.24826000E+03,5.71255300E-02
1.24832100E+03,5.70623100E-02
1.24838100E+03,5.70115300E-02
1.24844100E+03,5.69790400E-02
1.24850100E+03,5.69672500E-02
1.24856200E+03,5.69747300E-02
1.24862200E+03,5.69981200E-02
1.24868200E+03,5.70338200E-02
1.24874300E+03,5.70782900E-02
1.24880300E+03,5.71287100E-02
1.24886300E+03,5.71821100E-02
1.24892300E+03,5.72344600E-02
1.24898400E+03,5.72814900E-02
1.24904400E+03,5.73180900E-02
1.24910400E+03,5.73402800E-02
1.24916400E+03,5.73454200E-02
1.24922500E+03,5.73330200E-02
1.24928500E+03,5.73053500E-02
1.24934500E+03,5.72659100E-02
1.24940600E+03,5.72201000E-02
1.24946600E+03,5.71741300E-02
1.24952600E+03,5.71341500E-02
1.24958600E+03,5.71066400E-02
1.24964600E+03,5.70971100E-02
1.24970700E+03,5.71091300E-02
1.24976700E+03,5.71440500E-02
1.24982700E+03,5.71993500E-02
1.24988800E+03,5.72695100E-02
1.24994800E+03,5.73458800E-02
1.25000800E+03,5.74182600E-02
1.25006800E+03,5.74773300E-02
1.25012900E+03,5.75144400E-02
1.25018900E+03,5.75248000E-02
1.25024900E+03,5.75069800E-02
1.25030900E+03,5.74628400E-02
1.25037000E+03,5.73973400E-02
1.25043000E+03,5.73173700E-02
1.25049000E+03,5.72315500E-02
1.25055100E+03,5.71484000E-02
1.25061100E+03,5.70755400E-02
1.25067100E+03,5.70186700E-02
1.25073100E+03,5.69807000E-02
1.25079200E+03,5.69616200E-02
1.25085200E+03,5.69588300E-02
1.25091200E+03,5.69684600E-02
1.25097200E+03,5.69864400E-02
1.25103300E+03,5.70094900E-02
1.25109300E+03,5.70354500E-02
1.25115300E+03,5.70628400E-02
1.25121300E+03,5.70891000E-02
1.25127400E+03,5.71113200E-02
1.25133400E+03,5.71243600E-02
1.25139400E+03,5.71230800E-02
1.25145400E+03,5.71041400E-02
1.25151500E+03,5.70675700E-02
1.25157500E+03,5.70183300E-02
1.25163500E+03,5.69660800E-02
1.25169600E+03,5.69235000E-02
1.25175600E+03,5.69026200E-02
1.25181600E+03,5.69113800E-02
1.25187600E+03,5.69510500E-02
1.25193700E+03,5.70151600E-02
1.25199700E+03,5.70914400E-02
1.25205700E+03,5.71636300E-02
1.25211700E+03,5.72171500E-02
1.25217800E+03,5.72419900E-02
1.25223800E+03,5.72349200E-02
1.25229800E+03,5.71999900E-02
1.25235800E+03,5.71469600E-02
1.25241900E+03,5.70885000E-02
1.25247900E+03,5.70356700E-02
1.25253900E+03,5.69969800E-02
1.25259900E+03,5.69764300E-02
1.25266000E+03,5.69736000E-02
1.25272000E+03,5.69858800E-02
1.25278000E+03,5.70098700E-02
1.25284100E+03,5.70429600E-02
1.25290100E+03,5.70836600E-02
1.25296100E+03,5.71305600E-02
1.25302100E+03,5.71813900E-02
1.25308200E+03,5.72321600E-02
1.25314200E+03,5.72755200E-02
1.25320200E+03,5.73038700E-02
1.25326200E+03,5.73093600E-02
1.25332300E+03,5.72875800E-02
1.25338300E+03,5.72387700E-02
1.25344300E+03,5.71688100E-02
1.25350300E+03,5.70878900E-02
1.25356400E+03,5.70076400E-02
1.25362400E+03,5.69396700E-02
1.25368400E+03,5.68920000E-02
1.25374500E+03,5.68677600E-02
1.25380500E+03,5.68660200E-02
1.25386500E+03,5.68819600E-02
1.25392500E+03,5.69096100E-02
1.25398600E+03,5.69423900E-02
1.25404600E+03,5.69751100E-02
1.25410600E+03,5.70038600E-02
1.25416600E+03,5.70267600E-02
1.25422700E+03,5.70427000E-02
1.25428700E+03,5.70523000E-02
1.25434700E+03,5.70570600E-02
1.25440700E+03,5.70588000E-02
1.25446800E+03,5.70599300E-02
1.25452800E+03,5.70626100E-02
1.25458800E+03,5.70685800E-02
1.25464800E+03,5.70790100E-02
1.25470900E+03,5.70943500E-02
1.25476900E+03,5.71148400E-02
1.25482900E+03,5.71409100E-02
1.25489000E+03,5.71727400E-02
1.25495000E+03,5.72102000E-02
1.25501000E+03,5.72526100E-02
1.25507000E+03,5.72976700E-02
1.25513100E+03,5.73422100E-02
1.25519100E+03,5.73819100E-02
1.25525100E+03,5.74124300E-02
1.25531100E+03,5.74312300E-02
1.25537200E+03,5.74372800E-02
1.25543200E+03,5.74323200E-02
1.25549200E+03,5.74201100E-02
1.25555200E+03,5.74054700E-02
1.25561300E+03,5.73934500E-02
1.25567300E+03,5.73878500E-02
1.25573300E+03,5.73908800E-02
1.25579300E+03,5.74029400E-02
1.25585400E+03,5.74231700E-02
1.25591400E+03,5.74494600E-02
1.25597400E+03,5.74793300E-02
1.25603500E+03,5.75107700E-02
1.25609500E+03,5.75415200E-02
1.25615500E+03,5.75704600E-02
1.25621500E+03,5.75967500E-02
1.25627600E+03,5.76197200E-02
1.25633600E+03,5.76381400E-02
1.25639600E+03,5.76508200E-02
1.25645600E+03,5.76551300E-02
1.25651700E+03,5.76487700E-02
1.25657700E+03,5.76299700E-02
1.25663700E+03,5.75984600E-02
1.25669800E+03,5.75560900E-02
1.25675800E+03,5.75074400E-02
1.25681800E+03,5.74585300E-02
1.25687800E+03,5.74153400E-02
1.25693800E+03,5.73833900E-02
1.25699900E+03,5.73657700E-02
1.25705900E+03,5.73633500E-02
1.25711900E+03,5.73752200E-02
1.25718000E+03,5.73999100E-02
1.25724000E+03,5.74352700E-02
1.25730000E+03,5.74791100E-02
1.25736000E+03,5.75281300E-02
1.25742100E+03,5.75774900E-02
1.25748100E+03,5.76198700E-02
1.25754100E+03,5.76471900E-02
1.25760100E+03,5.76525600E-02
1.25766200E+03,5.76324700E-02
1.25772200E+03,5.75895600E-02
1.25778200E+03,5.75322500E-02
1.25784300E+03,5.74740400E-02
1.25790300E+03,5.74294500E-02
1.25796300E+03,5.74088800E-02
1.25802300E+03,5.74168900E-02
1.25808300E+03,5.74498300E-02
1.25814400E+03,5.74978700E-02
1.25820400E+03,5.75477200E-02
1.25826400E+03,5.75884300E-02
1.25832500E+03,5.76134000E-02
1.25838500E+03,5.76218700E-02
1.25844500E+03,5.76178200E-02
1.25850500E+03,5.76068900E-02
1.25856600E+03,5.75935700E-02
1.25862600E+03,5.75789300E-02
1.25868600E+03,5.75607800E-02
1.25874700E+03,5.75354700E-02
1.25880700E+03,5.75016500E-02
1.25886700E+03,5.74616300E-02
1.25892700E+03,5.74224900E-02
1.25898800E+03,5.73946200E-02
1.25904800E+03,5.73877800E-02
1.25910800E+03,5.74080500E-02
1.25916800E+03,5.74546400E-02
1.25922900E+03,5.75188200E-02
1.25928900E+03,5.75859300E-02
1.25934900E+03,5.76405300E-02
1.25940900E+03,5.76689100E-02
1.25947000E+03,5.76640600E-02
1.25953000E+03,5.76273600E-02
1.25959000E+03,5.75667900E-02
1.25965000E+03,5.74940500E-02
1.25971100E+03,5.74203400E-02
1.25977100E+03,5.73540100E-02
1.25983100E+03,5.72983900E-02
1.25989200E+03,5.72526100E-02
1.25995200E+03,5.72144600E-02
1.26001200E+03,5.71831300E-02
1.26007200E+03,5.71606400E-02
1.26013300E+03,5.71522900E-02
1.26019300E+03,5.71637000E-02
1.26025300E+03,5.71987400E-02
1.26031300E+03,5.72560500E-02
1.26037400E+03,5.73286400E-02
1.26043400E+03,5.74049100E-02
1.26049400E+03,5.74713900E-02
1.26055400E+03,5.75184800E-02
1.26061500E+03,5.75415200E-02
1.26067500E+03,5.75431100E-02
1.26073500E+03,5.75314200E-02
1.26079500E+03,5.75176500E-02
1.26085600E+03,5.75124300E-02
1.26091600E+03,5.75223000E-02
1.26097600E+03,5.75493100E-02
1.26103700E+03,5.75910000E-02
1.26109700E+03,5.76419600E-02
1.26115700E+03,5.76959300E-02
1.26121700E+03,5.77469800E-02
1.26127800E+03,5.77909500E-02
1.26133800E+03,5.78247900E-02
1.26139800E+03,5.78473200E-02
1.26145800E+03,5.78583000E-02
1.26151900E+03,5.78593500E-02
1.26157900E+03,5.78533400E-02
1.26163900E+03,5.78441000E-02
1.26169900E+03,5.78361900E-02
1.26176000E+03,5.78330500E-02
1.26182000E+03,5.78366800E-02
1.26188000E+03,5.78465200E-02
1.26194000E+03,5.78602300E-02
1.26200100E+03,5.78745300E-02
1.26206100E+03,5.78866100E-02
1.26212100E+03,5.78949000E-02
1.26218200E+03,5.78999000E-02
1.26224200E+03,5.79030400E-02
1.26230200E+03,5.79063000E-02
1.26236200E+03,5.79106100E-02
1.26242300E+03,5.79155400E-02
1.26248300E+03,5.79195500E-02
1.26254300E+03,5.79203100E-02
1.26260400E+03,5.79157700E-02
1.26266400E+03,5.79054300E-02
1.26272400E+03,5.78897600E-02
1.26278400E+03,5.78709000E-02
1.26284400E+03,5.78517100E-02
1.26290500E+03,5.78352000E-02
1.26296500E+03,5.78239200E-02
1.26302500E+03,5.78192300E-02
1.26308600E+03,5.78211600E-02
1.26314600E+03,5.78286500E-02
1.26320600E+03,5.78395200E-02
1.26326600E+03,5.78515600E-02
1.26332700E+03,5.78626100E-02
1.26338700E+03,5.78715500E-02
1.26344700E+03,5.78784300E-02
1.26350700E+03,5.78834300E-02
1.26356800E+03,5.78870700E-02
1.26362800E+03,5.78885800E-02
1.26368800E+03,5.78859300E-02
1.26374900E+03,5.78759800E-02
1.26380900E+03,5.78553400E-02
1.26386900E+03,5.78224100E-02
1.26392900E+03,5.77779700E-02
1.26399000E+03,5.77261600E-02
1.26405000E+03,5.76729600E-02
1.26411000E+03,5.76251700E-02
1.26417000E+03,5.75878200E-02
1.26423100E+03,5.75630400E-02
1.26429100E+03,5.75498800E-02
1.26435100E+03,5.75453800E-02
1.26441100E+03,5.75464700E-02
1.26447200E+03,5.75512800E-02
1.26453200E+03,5.75599800E-02
1.26459200E+03,5.75739000E-02
1.26465200E+03,5.75944400E-02
1.26471300E+03,5.76215700E-02
1.26477300E+03,5.76527100E-02
1.26483300E+03,5.76836700E-02
1.26489400E+03,5.77100000E-02
1.26495400E+03,5.77282400E-02
1.26501400E+03,5.77375500E-02
1.26507400E+03,5.77392200E-02
1.26513500E+03,5.77359600E-02
1.26519500E+03,5.77303600E-02
1.26525500E+03,5.77242300E-02
1.26531500E+03,5.77181400E-02
1.26537600E+03,5.77119000E-02
1.26543600E+03,5.77058000E-02
1.26549600E+03,5.77006900E-02
1.26555600E+03,5.76979700E-02
1.26561700E+03,5.76986100E-02
1.26567700E+03,5.77019800E-02
1.26573700E+03,5.77054200E-02
1.26579700E+03,5.77053500E-02
1.26585800E+03,5.76973300E-02
1.26591800E+03,5.76793500E-02
1.26597800E+03,5.76521400E-02
1.26603900E+03,5.76193400E-02
1.26609900E+03,5.75867300E-02
1.26615900E+03,5.75598300E-02
1.26621900E+03,5.75426200E-02
1.26628000E+03,5.75362300E-02
1.26634000E+03,5.75395200E-02
1.26640000E+03,5.75494700E-02
1.26646000E+03,5.75626700E-02
1.26652100E+03,5.75765900E-02
1.26658100E+03,5.75887300E-02
1.26664100E+03,5.75973600E-02
1.26670100E+03,5.76011400E-02
1.26676200E+03,5.75986800E-02
1.26682200E+03,5.75893400E-02
1.26688200E+03,5.75738600E-02
1.26694300E+03,5.75545700E-02
1.26700300E+03,5.75350200E-02
1.26706300E+03,5.75182900E-02
1.26712300E+03,5.75065300E-02
1.26718400E+03,5.74996500E-02
1.26724400E+03,5.74955600E-02
1.26730400E+03,5.74913600E-02
1.26736400E+03,5.74850500E-02
1.26742500E+03,5.74767300E-02
1.26748500E+03,5.74684800E-02
1.26754500E+03,5.74632200E-02
1.26760500E+03,5.74628800E-02
1.26766600E+03,5.74662100E-02
1.26772600E+03,5.74687800E-02
1.26778600E+03,5.74634100E-02
1.26784600E+03,5.74427600E-02
1.26790700E+03,5.74027100E-02
1.26796700E+03,5.73442100E-02
1.26802700E+03,5.72743100E-02
1.26808800E+03,5.72037000E-02
1.26814800E+03,5.71454500E-02
1.26820800E+03,5.71112900E-02
1.26826800E+03,5.71073600E-02
1.26832900E+03,5.71347200E-02
1.26838900E+03,5.71884600E-02
1.26844900E+03,5.72599100E-02
1.26850900E+03,5.73376800E-02
1.26857000E+03,5.74107700E-02
1.26863000E+03,5.74706000E-02
1.26869000E+03,5.75111100E-02
1.26875000E+03,5.75299400E-02
1.26881100E+03,5.75278600E-02
1.26887100E+03,5.75089100E-02
1.26893100E+03,5.74788000E-02
1.26899100E+03,5.74438200E-02
1.26905200E+03,5.74102000E-02
1.26911200E+03,5.73827800E-02
1.26917200E+03,5.73647100E-02
1.26923300E+03,5.73570300E-02
1.26929300E+03,5.73591900E-02
1.26935300E+03,5.73692800E-02
1.26941300E+03,5.73844100E-02
1.26947400E+03,5.74006700E-02
1.26953400E+03,5.74143200E-02
1.26959400E+03,5.74215500E-02
1.26965400E+03,5.74198800E-02
1.26971500E+03,5.74083100E-02
1.26977500E+03,5.73887200E-02
1.26983500E+03,5.73645600E-02
1.26989600E+03,5.73411900E-02
1.26995600E+03,5.73235300E-02
1.27001600E+03,5.73154100E-02
1.27007600E+03,5.73174100E-02
1.27013600E+03,5.73279900E-02
1.27019700E+03,5.73436100E-02
1.27025700E+03,5.73602500E-02
1.27031700E+03,5.73747300E-02
1.27037800E+03,5.73860000E-02
1.27043800E+03,5.73941300E-02
1.27049800E+03,5.74004800E-02
1.27055800E+03,5.74055100E-02
1.27061900E+03,5.74092200E-02
1.27067900E+03,5.74105800E-02
1.27073900E+03,5.74080800E-02
1.27079900E+03,5.74008600E-02
1.27086000E+03,5.73893300E-02
1.27092000E+03,5.73747700E-02
1.27098000E+03,5.73588100E-02
1.27104100E+03,5.73423200E-02
1.27110100E+03,5.73239100E-02
1.27116100E+03,5.73005500E-02
1.27122100E+03,5.72683400E-02
1.27128100E+03,5.72234600E-02
1.27134200E+03,5.71654400E-02
1.27140200E+03,5.70962800E-02
1.27146200E+03,5.70224500E-02
1.27152300E+03,5.69529700E-02
1.27158300E+03,5.68971400E-02
1.27164300E+03,5.68623900E-02
1.27170300E+03,5.68531000E-02
1.27176400E+03,5.68690800E-02
1.27182400E+03,5.69060600E-02
1.27188400E+03,5.69574300E-02
1.27194400E+03,5.70158000E-02
1.27200500E+03,5.70744800E-02
1.27206500E+03,5.71293900E-02
1.27212500E+03,5.71781100E-02
1.27218600E+03,5.72206700E-02
1.27224600E+03,5.72579800E-02
1.27230600E+03,5.72911300E-02
1.27236600E+03,5.73207700E-02
1.27242700E+03,5.73478100E-02
1.27248700E+03,5.73726100E-02
1.27254700E+03,5.73955700E-02
1.27260700E+03,5.74178800E-02
1.27266800E+03,5.74401500E-02
1.27272800E+03,5.74624700E-02
1.27278800E+03,5.74841000E-02
1.27284800E+03,5.75031300E-02
1.27290900E+03,5.75165500E-02
1.27296900E+03,5.75220400E-02
1.27302900E+03,5.75179900E-02
1.27308900E+03,5.75047100E-02
1.27315000E+03,5.74848900E-02
1.27321000E+03,5.74620100E-02
1.27327000E+03,5.74404600E-02
1.27333100E+03,5.74240100E-02
1.27339100E+03,5.74151900E-02
1.27345100E+03,5.74153400E-02
1.27351100E+03,5.74249500E-02
1.27357200E+03,5.74437500E-02
1.27363200E+03,5.74710100E-02
1.27369200E+03,5.75056600E-02
1.27375200E+03,5.75452600E-02
1.27381300E+03,5.75856700E-02
1.27387300E+03,5.76223300E-02
1.27393300E+03,5.76493800E-02
1.27399300E+03,5.76621300E-02
1.27405400E+03,5.76581200E-02
1.27411400E+03,5.76375000E-02
1.27417400E+03,5.76028500E-02
1.27423400E+03,5.75585100E-02
1.27429500E+03,5.75098600E-02
1.27435500E+03,5.74622000E-02
1.27441500E+03,5.74203400E-02
1.27447600E+03,5.73893300E-02
1.27453600E+03,5.73736700E-02
1.27459600E+03,5.73772600E-02
1.27465600E+03,5.74020700E-02
1.27471700E+03,5.74471500E-02
1.27477700E+03,5.75073600E-02
1.27483700E+03,5.75735200E-02
1.27489700E+03,5.76344400E-02
1.27495800E+03,5.76799500E-02
1.27501800E+03,5.77029300E-02
1.27507800E+03,5.77015600E-02
1.27513800E+03,5.76798800E-02
1.27519900E+03,5.76452900E-02
1.27525900E+03,5.76054900E-02
1.27531900E+03,5.75663400E-02
1.27538000E+03,5.75307400E-02
1.27544000E+03,5.74989300E-02
1.27550000E+03,5.74703700E-02
1.27556000E+03,5.74463900E-02
1.27562100E+03,5.74299000E-02
1.27568100E+03,5.74258600E-02
1.27574100E+03,5.74378800E-02
1.27580100E+03,5.74661000E-02
1.27586200E+03,5.75052800E-02
1.27592200E+03,5.75450800E-02
1.27598200E+03,5.75736400E-02
1.27604200E+03,5.75804100E-02
1.27610300E+03,5.75612700E-02
1.27616300E+03,5.75185200E-02
1.27622300E+03,5.74625400E-02
1.27628300E+03,5.74073300E-02
1.27634400E+03,5.73662200E-02
1.27640400E+03,5.73491300E-02
1.27646400E+03,5.73595300E-02
1.27652500E+03,5.73943600E-02
1.27658500E+03,5.74462800E-02
1.27664500E+03,5.75055100E-02
1.27670500E+03,5.75635400E-02
1.27676600E+03,5.76134700E-02
1.27682600E+03,5.76517300E-02
1.27688600E+03,5.76770000E-02
1.27694600E+03,5.76898700E-02
1.27700700E+03,5.76917600E-02
1.27706700E+03,5.76839300E-02
1.27712700E+03,5.76683400E-02
1.27718800E+03,5.76460900E-02
1.27724800E+03,5.76190000E-02
1.27730800E+03,5.75892300E-02
1.27736800E+03,5.75593400E-02
1.27742800E+03,5.75327800E-02
1.27748900E+03,5.75127300E-02
1.27754900E+03,5.75021400E-02
1.27760900E+03,5.75027500E-02
1.27767000E+03,5.75147000E-02
1.27773000E+03,5.75363000E-02
1.27779000E+03,5.75648600E-02
1.27785000E+03,5.75970200E-02
1.27791100E+03,5.76303500E-02
1.27797100E+03,5.76633800E-02
1.27803100E+03,5.76956200E-02
1.27809100E+03,5.77265800E-02
1.27815200E+03,5.77548100E-02
1.27821200E+03,5.77771400E-02
1.27827200E+03,5.77892100E-02
1.27833300E+03,5.77861900E-02
1.27839300E+03,5.77655600E-02
1.27845300E+03,5.77279400E-02
1.27851300E+03,5.76784100E-02
1.27857300E+03,5.76253900E-02
1.27863400E+03,5.75783700E-02
1.27869400E+03,5.75461400E-02
1.27875400E+03,5.75340700E-02
1.27881500E+03,5.75428500E-02
1.27887500E+03,5.75693200E-02
1.27893500E+03,5.76074600E-02
1.27899500E+03,5.76506700E-02
1.27905600E+03,5.76920200E-02
1.27911600E+03,5.77265800E-02
1.27917600E+03,5.77503400E-02
1.27923600E+03,5.77609400E-02
1.27929700E+03,5.77570400E-02
1.27935700E+03,5.77390300E-02
1.27941700E+03,5.77089800E-02
1.27947800E+03,5.76702300E-02
1.27953800E+03,5.76281200E-02
1.27959800E+03,5.75879700E-02
1.27965800E+03,5.75545700E-02
1.27971900E+03,5.75313800E-02
1.27977900E+03,5.75199200E-02
1.27983900E+03,5.75206000E-02
1.27989900E+03,5.75321800E-02
1.27996000E+03,5.75531300E-02
1.28002000E+03,5.75810900E-02
1.28008000E+03,5.76128300E-02
1.28014000E+03,5.76438900E-02
1.28020100E+03,5.76693200E-02
1.28026100E+03,5.76837800E-02
1.28032100E+03,5.76841900E-02
1.28038100E+03,5.76696200E-02
1.28044200E+03,5.76430600E-02
1.28050200E+03,5.76104500E-02
1.28056200E+03,5.75784000E-02
1.28062300E+03,5.75533600E-02
1.28068300E+03,5.75393300E-02
1.28074300E+03,5.75364900E-02
1.28080300E+03,5.75432600E-02
1.28086400E+03,5.75566100E-02
1.28092400E+03,5.75742400E-02
1.28098400E+03,5.75950100E-02
1.28104400E+03,5.76195300E-02
1.28110500E+03,5.76487400E-02
1.28116500E+03,5.76823400E-02
1.28122500E+03,5.77182900E-02
1.28128500E+03,5.77522700E-02
1.28134600E+03,5.77784300E-02
1.28140600E+03,5.77914100E-02
1.28146600E+03,5.77873200E-02
1.28152600E+03,5.77651800E-02
1.28158700E+03,5.77276000E-02
1.28164700E+03,5.76800300E-02
1.28170700E+03,5.76305000E-02
1.28176800E+03,5.75876000E-02
1.28182800E+03,5.75596800E-02
1.28188800E+03,5.75525600E-02
1.28194800E+03,5.75685700E-02
1.28200900E+03,5.76050800E-02
1.28206900E+03,5.76550200E-02
1.28212900E+03,5.77087900E-02
1.28218900E+03,5.77548900E-02
1.28225000E+03,5.77837600E-02
1.28231000E+03,5.77906100E-02
1.28237000E+03,5.77752900E-02
1.28243000E+03,5.77423200E-02
1.28249100E+03,5.76997100E-02
1.28255100E+03,5.76555100E-02
1.28261100E+03,5.76157800E-02
1.28267200E+03,5.75841900E-02
1.28273200E+03,5.75614900E-02
1.28279200E+03,5.75471900E-02
1.28285200E+03,5.75409500E-02
1.28291300E+03,5.75431800E-02
1.28297300E+03,5.75543500E-02
1.28303300E+03,5.75747000E-02
1.28309300E+03,5.76025400E-02
1.28315400E+03,5.76339100E-02
1.28321400E+03,5.76634200E-02
1.28327400E+03,5.76856300E-02
1.28333400E+03,5.76967200E-02
1.28339500E+03,5.76960700E-02
1.28345500E+03,5.76864600E-02
1.28351500E+03,5.76723900E-02
1.28357500E+03,5.76595200E-02
1.28363600E+03,5.76522900E-02
1.28369600E+03,5.76527100E-02
1.28375600E+03,5.76609200E-02
1.28381700E+03,5.76745800E-02
1.28387700E+03,5.76908900E-02
1.28393700E+03,5.77059100E-02
1.28399700E+03,5.77160600E-02
1.28405800E+03,5.77182500E-02
1.28411800E+03,5.77103800E-02
1.28417800E+03,5.76922900E-02
1.28423800E+03,5.76656500E-02
1.28429900E+03,5.76345900E-02
1.28435900E+03,5.76048900E-02
1.28441900E+03,5.75818100E-02
1.28447900E+03,5.75692100E-02
1.28454000E+03,5.75678500E-02
1.28460000E+03,5.75754900E-02
1.28466000E+03,5.75873300E-02
1.28472000E+03,5.75985700E-02
1.28478100E+03,5.76058700E-02
1.28484100E+03,5.76089000E-02
1.28490100E+03,5.76097700E-02
1.28496200E+03,5.76113200E-02
1.28502200E+03,5.76156300E-02
1.28508200E+03,5.76221800E-02
1.28514200E+03,5.76281900E-02
1.28520300E+03,5.76289900E-02
1.28526300E+03,5.76209600E-02
1.28532300E+03,5.76031100E-02
1.28538300E+03,5.75780300E-02
1.28544400E+03,5.75506000E-02
1.28550400E+03,5.75274500E-02
1.28556400E+03,5.75130400E-02
1.28562500E+03,5.75091800E-02
1.28568500E+03,5.75140900E-02
1.28574500E+03,5.75240800E-02
1.28580500E+03,5.75351300E-02
1.28586500E+03,5.75445900E-02
1.28592600E+03,5.75525300E-02
1.28598600E+03,5.75608100E-02
1.28604600E+03,5.75720900E-02
1.28610700E+03,5.75881600E-02
1.28616700E+03,5.76083300E-02
1.28622700E+03,5.76296300E-02
1.28628700E+03,5.76478700E-02
1.28634800E+03,5.76586100E-02
1.28640800E+03,5.76584600E-02
1.28646800E+03,5.76465800E-02
1.28652900E+03,5.76239200E-02
1.28658900E+03,5.75930800E-02
1.28664900E+03,5.75574500E-02
1.28670900E+03,5.75200700E-02
1.28677000E+03,5.74836800E-02
1.28683000E+03,5.74501400E-02
1.28689000E+03,5.74207500E-02
1.28695000E+03,5.73962400E-02
1.28701100E+03,5.73775700E-02
1.28707100E+03,5.73651200E-02
1.28713100E+03,5.73593000E-02
1.28719100E+03,5.73606300E-02
1.28725200E+03,5.73692100E-02
1.28731200E+03,5.73852400E-02
1.28737200E+03,5.74083100E-02
1.28743200E+03,5.74369800E-02
1.28749300E+03,5.74686700E-02
1.28755300E+03,5.74998700E-02
1.28761300E+03,5.75258600E-02
1.28767400E+03,5.75425800E-02
1.28773400E+03,5.75467800E-02
1.28779400E+03,5.75379700E-02
1.28785400E+03,5.75186000E-02
1.28791500E+03,5.74935200E-02
1.28797500E+03,5.74696100E-02
1.28803500E+03,5.74537700E-02
1.28809500E+03,5.74508500E-02
1.28815600E+03,5.74625000E-02
1.28821600E+03,5.74870500E-02
1.28827600E+03,5.75194700E-02
1.28833600E+03,5.75527200E-02
1.28839700E+03,5.75802600E-02
1.28845700E+03,5.75972800E-02
