Start time: Mon Jul 15 16:29:49 EST 2019
Trend type: Average Wavelength over [600.00, 700.00]
Trend offset: None
>>>>>Begin Strip Chart Data<<<<<
Date	Elapsed Time	Absorbance(Absorbance)
16:29:49.917	0.000000000E00	-0.137
16:29:50.840	9.211225454E-01	-0.138
16:29:51.761	1.843534733E00	-0.137
16:29:52.683	2.764948488E00	-0.137
16:29:53.605	3.686368003E00	-0.137
16:29:54.527	4.606456275E00	-0.137
16:29:55.449	5.529448321E00	0.272
16:29:56.370	6.448998975E00	1.051
16:29:57.292	7.372143347E00	0.998
16:29:58.214	8.293859832E00	0.910
16:29:59.136	9.215498234E00	0.826
16:30:00.042	1.013516857E01	0.738
16:30:00.964	1.105860671E01	0.654
16:30:01.886	1.197997887E01	0.576
16:30:02.808	1.290154495E01	0.511
16:30:03.730	1.382130873E01	0.452
16:30:04.652	1.474417277E01	0.397
16:30:05.573	1.566615870E01	0.348
16:30:06.495	1.658742909E01	0.307
16:30:07.417	1.750848444E01	0.265
16:30:08.338	1.843025084E01	0.227
16:30:09.260	1.935183676E01	0.194
16:30:10.181	2.027361661E01	0.165
16:30:11.103	2.119520125E01	0.138
16:30:12.025	2.211638780E01	0.115
16:30:12.947	2.303734970E01	0.094
16:30:13.869	2.395907130E01	0.075
16:30:14.791	2.488080635E01	0.058
16:30:15.713	2.580275388E01	0.044
16:30:16.635	2.672413180E01	0.032
16:30:17.556	2.764538363E01	0.022
16:30:18.478	2.856693690E01	0.013
16:30:19.400	2.948785528E01	0.005
16:30:20.322	3.040966137E01	-0.003
16:30:21.244	3.133145978E01	-0.010
16:30:22.166	3.225331899E01	-0.014
16:30:23.087	3.317431865E01	-0.019
16:30:24.009	3.409584569E01	-0.023
16:30:24.931	3.501744953E01	-0.026
16:30:25.853	3.593885560E01	-0.030
16:30:26.775	3.686037944E01	-0.032
16:30:27.696	3.778025075E01	-0.034
16:30:28.618	3.870201139E01	-0.037
16:30:29.540	3.962423029E01	-0.039
16:30:30.462	4.054479090E01	-0.041
16:30:31.384	4.146784119E01	-0.041
16:30:32.306	4.238873717E01	-0.042
