Start time: Mon Jul 15 16:01:41 EST 2019
Trend type: Average Wavelength over [600.00, 700.00]
Trend offset: None
>>>>>Begin Strip Chart Data<<<<<
Date	Elapsed Time	Absorbance(Absorbance)
16:01:41.426	0.000000000E00	-0.128
16:01:42.348	9.216390423E-01	-0.128
16:01:43.270	1.841390663E00	-0.129
16:01:44.193	2.764798723E00	-0.128
16:01:45.114	3.686401284E00	-0.128
16:01:46.036	4.606431954E00	0.267
16:01:46.957	5.529301756E00	1.428
16:01:47.879	6.450811514E00	1.414
16:01:48.786	7.371595489E00	1.404
16:01:49.708	8.293954555E00	1.374
16:01:50.629	9.215135342E00	1.326
16:01:51.551	1.013689407E01	1.291
16:01:52.473	1.105634168E01	1.271
16:01:53.395	1.197765751E01	1.264
16:01:54.317	1.290061308E01	1.246
16:01:55.238	1.382225084E01	1.240
16:01:56.161	1.474435966E01	1.233
16:01:57.082	1.566606270E01	1.229
16:01:58.004	1.658735357E01	1.215
16:01:58.926	1.750862716E01	1.193
16:01:59.848	1.843034685E01	1.172
16:02:00.770	1.935098234E01	1.151
16:02:01.692	2.027326780E01	1.131
16:02:02.613	2.119316470E01	1.108
16:02:03.535	2.211630972E01	1.083
16:02:04.457	2.303791420E01	1.060
16:02:05.379	2.395907514E01	1.035
16:02:06.301	2.488068027E01	1.008
16:02:07.223	2.580235963E01	0.982
16:02:08.144	2.672313336E01	0.957
16:02:09.066	2.764529786E01	0.933
16:02:09.988	2.856677946E01	0.911
16:02:10.910	2.948808761E01	0.894
16:02:11.832	3.040942136E01	0.875
16:02:12.754	3.133103929E01	0.857
16:02:13.676	3.225286969E01	0.840
16:02:14.598	3.317476986E01	0.823
16:02:15.519	3.409581113E01	0.807
16:02:16.441	3.501730552E01	0.791
16:02:17.363	3.593877880E01	0.774
16:02:18.285	3.686007479E01	0.758
16:02:19.207	3.778217273E01	0.741
16:02:20.129	3.870347256E01	0.727
16:02:21.050	3.962499192E01	0.710
16:02:21.972	4.054637879E01	0.695
16:02:22.894	4.146780471E01	0.680
16:02:23.816	4.238877749E01	0.663
