Start time: Mon Jul 15 16:32:12 EST 2019
Trend type: Average Wavelength over [600.00, 700.00]
Trend offset: None
>>>>>Begin Strip Chart Data<<<<<
Date	Elapsed Time	Absorbance(Absorbance)
16:32:12.742	0.000000000E00	-0.136
16:32:13.664	9.214252753E-01	-0.136
16:32:14.586	1.842449898E00	-0.136
16:32:15.508	2.763950695E00	-0.136
16:32:16.430	3.685663980E00	-0.136
16:32:17.351	4.607230700E00	-0.135
16:32:18.274	5.528954225E00	0.382
16:32:19.196	6.450366060E00	1.089
16:32:20.117	7.371637730E00	1.011
16:32:21.040	8.293223651E00	0.924
16:32:21.961	9.214472920E00	0.843
16:32:22.883	1.013644157E01	0.764
16:32:23.805	1.105775613E01	0.689
16:32:24.727	1.197928444E01	0.619
16:32:25.649	1.290003514E01	0.553
16:32:26.571	1.382200507E01	0.492
16:32:27.493	1.474370939E01	0.435
16:32:28.414	1.566505531E01	0.382
16:32:29.336	1.658478901E01	0.335
16:32:30.258	1.750847420E01	0.292
16:32:31.180	1.842983803E01	0.252
16:32:32.102	1.935118458E01	0.217
16:32:33.023	2.027237113E01	0.187
16:32:33.945	2.119271989E01	0.160
16:32:34.868	2.211559545E01	0.134
16:32:35.790	2.303701689E01	0.110
16:32:36.712	2.395877625E01	0.090
16:32:37.634	2.488000248E01	0.073
16:32:38.540	2.580104247E01	0.057
16:32:39.462	2.672334969E01	0.042
16:32:40.384	2.764470584E01	0.030
16:32:41.305	2.856571318E01	0.019
16:32:42.227	2.948814841E01	0.009
16:32:43.149	3.040950265E01	0.000
16:32:44.071	3.132908210E01	-0.007
16:32:44.993	3.225131956E01	-0.014
16:32:45.915	3.317367607E01	-0.020
16:32:46.836	3.409534071E01	-0.025
16:32:47.758	3.501684727E01	-0.029
16:32:48.680	3.593702450E01	-0.033
16:32:49.602	3.685978166E01	-0.036
16:32:50.524	3.778116982E01	-0.040
16:32:51.446	3.870244789E01	-0.043
16:32:52.368	3.962425526E01	-0.045
16:32:53.289	4.054571573E01	-0.047
16:32:54.211	4.146732277E01	-0.049
16:32:55.133	4.238860724E01	-0.050
16:32:56.055	4.330970931E01	-0.052
16:32:56.977	4.423151668E01	-0.053
16:32:57.898	4.515267762E01	-0.055
