Start time: Mon Jul 15 16:23:21 EST 2019
Trend type: Average Wavelength over [600.00, 700.00]
Trend offset: None
>>>>>Begin Strip Chart Data<<<<<
Date	Elapsed Time	Absorbance(Absorbance)
16:23:21.036	0.000000000E00	-0.133
16:23:21.958	9.238144733E-01	-0.133
16:23:22.880	1.845591120E00	-0.133
16:23:23.802	2.766845510E00	-0.133
16:23:24.724	3.688335427E00	-0.133
16:23:25.646	4.609421492E00	-0.133
16:23:26.567	5.531124536E00	-0.133
16:23:27.489	6.452528051E00	-0.133
16:23:28.411	7.374041649E00	0.237
16:23:29.333	8.295662770E00	1.326
16:23:30.255	9.217548861E00	1.253
16:23:31.177	1.013815555E01	1.189
16:23:32.099	1.105998596E01	1.127
16:23:33.020	1.198127875E01	1.070
16:23:33.942	1.290295171E01	1.010
16:23:34.864	1.382468804E01	0.957
16:23:35.786	1.474599235E01	0.903
16:23:36.708	1.566738178E01	0.851
16:23:37.630	1.658911491E01	0.802
16:23:38.551	1.751013889E01	0.753
16:23:39.473	1.843213442E01	0.705
16:23:40.395	1.935353922E01	0.659
16:23:41.317	2.027529859E01	0.614
16:23:42.239	2.119602304E01	0.571
16:23:43.161	2.211712638E01	0.530
16:23:44.083	2.303935616E01	0.490
16:23:45.005	2.396094849E01	0.454
16:23:45.926	2.488260545E01	0.418
16:23:46.848	2.580406592E01	0.385
16:23:47.770	2.672557248E01	0.354
16:23:48.692	2.764683007E01	0.325
16:23:49.614	2.856823295E01	0.297
16:23:50.536	2.948957630E01	0.271
16:23:51.457	3.041141887E01	0.248
16:23:52.380	3.133324224E01	0.225
16:23:53.301	3.225488960E01	0.205
16:23:54.223	3.317634880E01	0.186
16:23:55.129	3.409734334E01	0.168
16:23:56.051	3.501897662E01	0.151
16:23:56.973	3.594061694E01	0.136
16:23:57.895	3.686232255E01	0.122
16:23:58.817	3.778363198E01	0.108
16:23:59.739	3.870519102E01	0.095
16:24:00.661	3.962685694E01	0.084
16:24:01.583	4.054804221E01	0.073
16:24:02.504	4.146954365E01	0.063
16:24:03.426	4.239085948E01	0.054
16:24:04.348	4.331062902E01	0.046
16:24:05.270	4.423390203E01	0.038
16:24:06.191	4.515448824E01	0.031
16:24:07.113	4.607642425E01	0.025
16:24:08.035	4.699863868E01	0.019
16:24:08.957	4.792012283E01	0.013
16:24:09.879	4.884108665E01	0.008
16:24:10.801	4.976334524E01	0.004
16:24:11.723	5.068438330E01	-0.000
16:24:12.645	5.160606394E01	-0.004
16:24:13.566	5.252695096E01	-0.008
16:24:14.488	5.344895033E01	-0.012
16:24:15.410	5.437011640E01	-0.018
16:24:16.332	5.529207737E01	-0.021
16:24:17.254	5.621372410E01	-0.023
16:24:18.176	5.713463159E01	-0.025
16:24:19.097	5.805658361E01	-0.027
16:24:20.019	5.897744118E01	-0.029
16:24:20.941	5.989879670E01	-0.031
