Start time: Mon Jul 15 16:12:07 EST 2019
Trend type: Average Wavelength over [600.00, 700.00]
Trend offset: None
>>>>>Begin Strip Chart Data<<<<<
Date	Elapsed Time	Absorbance(Absorbance)
16:12:07.225	0.000000000E00	-0.131
16:12:08.146	9.212172685E-01	-0.131
16:12:09.068	1.842560621E00	-0.131
16:12:09.990	2.763719648E00	-0.131
16:12:10.912	3.685869427E00	-0.044
16:12:11.834	4.606938210E00	0.152
16:12:12.756	5.527137846E00	0.305
16:12:13.678	6.449731799E00	0.207
16:12:14.599	7.371022030E00	0.626
16:12:15.521	8.292700754E00	1.467
16:12:16.443	9.214666207E00	1.405
16:12:17.365	1.013613244E01	1.357
16:12:18.287	1.105760956E01	1.317
16:12:19.193	1.197922748E01	1.283
16:12:20.115	1.290069884E01	1.248
16:12:21.037	1.382212283E01	1.209
16:12:21.959	1.474202806E01	1.169
16:12:22.881	1.566500539E01	1.126
16:12:23.803	1.658683131E01	1.090
16:12:24.724	1.750819579E01	1.051
16:12:25.646	1.842977787E01	1.013
16:12:26.568	1.935097850E01	0.973
16:12:27.490	2.027201592E01	0.934
16:12:28.412	2.119422202E01	0.897
16:12:29.334	2.211545145E01	0.861
16:12:30.255	2.303638775E01	0.823
16:12:31.177	2.395715828E01	0.787
16:12:32.099	2.488029049E01	0.751
16:12:33.021	2.580008883E01	0.716
16:12:33.943	2.672297016E01	0.681
16:12:34.864	2.764404534E01	0.648
16:12:35.787	2.856616312E01	0.617
16:12:36.708	2.948578994E01	0.585
16:12:37.630	3.040865462E01	0.554
16:12:38.552	3.133035702E01	0.526
16:12:39.474	3.225169078E01	0.497
16:12:40.395	3.317248371E01	0.471
16:12:41.317	3.409471413E01	0.447
16:12:42.239	3.501453231E01	0.423
16:12:43.161	3.593800694E01	0.401
16:12:44.083	3.685930741E01	0.379
16:12:45.005	3.778098293E01	0.358
16:12:45.927	3.870237301E01	0.339
16:12:46.848	3.962353843E01	0.321
16:12:47.771	4.054571637E01	0.304
16:12:48.692	4.146762230E01	0.287
16:12:49.614	4.238866805E01	0.270
16:12:50.536	4.331000052E01	0.255
16:12:51.458	4.423126131E01	0.239
16:12:52.380	4.515279283E01	0.226
16:12:53.302	4.607449331E01	0.212
16:12:54.223	4.699524272E01	0.200
16:12:55.145	4.791718066E01	0.188
16:12:56.067	4.883883186E01	0.176
16:12:56.989	4.976053234E01	0.166
16:12:57.911	5.068186354E01	0.156
16:12:58.833	5.160344242E01	0.146
16:12:59.755	5.252515634E01	0.137
16:13:00.661	5.344584879E01	0.129
16:13:01.582	5.436745647E01	0.120
16:13:02.504	5.529005683E01	0.112
16:13:03.426	5.621084784E01	0.105
16:13:04.348	5.713276273E01	0.098
16:13:05.270	5.805252331E01	0.092
16:13:06.192	5.897556720E01	0.086
16:13:07.114	5.989678895E01	0.080
16:13:08.036	6.081881649E01	0.075
16:13:08.957	6.174005040E01	0.070
16:13:09.879	6.266113326E01	0.073
16:13:10.801	6.358275374E01	0.080
16:13:11.723	6.450478832E01	0.071
16:13:12.645	6.542615215E01	0.062
16:13:13.567	6.634755310E01	0.053
16:13:14.488	6.726886574E01	0.043
16:13:15.410	6.819050158E01	0.039
16:13:16.332	6.911215534E01	0.036
16:13:17.254	7.003309676E01	0.033
16:13:18.176	7.095494061E01	0.030
16:13:19.098	7.187630764E01	0.028
16:13:20.020	7.279802157E01	0.025
16:13:20.941	7.371935276E01	0.023
16:13:21.863	7.464148654E01	0.021
16:13:22.785	7.556183594E01	0.018
16:13:23.707	7.648397868E01	0.017
16:13:24.629	7.740564524E01	0.015
16:13:25.550	7.832629289E01	0.013
16:13:26.472	7.924847595E01	0.011
16:13:27.394	8.016956905E01	0.009
16:13:28.317	8.109173483E01	0.008
16:13:29.238	8.201336940E01	0.006
16:13:30.160	8.293355367E01	0.005
16:13:31.082	8.385610410E01	0.003
16:13:32.004	8.477761130E01	0.002
16:13:32.926	8.569859304E01	0.001
16:13:33.848	8.662031273E01	-0.000
16:13:34.769	8.754187817E01	-0.002
16:13:35.691	8.846331688E01	-0.003
16:13:36.613	8.938481896E01	-0.004
16:13:37.535	9.030596263E01	-0.004
16:13:38.457	9.122789288E01	-0.005
16:13:39.363	9.214826340E01	-0.006
16:13:40.285	9.307051878E01	-0.007
16:13:41.207	9.399174885E01	-0.008
16:13:42.128	9.491349542E01	-0.008
