Start time: Mon Jul 15 16:20:13 EST 2019
Trend type: Average Wavelength over [600.00, 700.00]
Trend offset: None
>>>>>Begin Strip Chart Data<<<<<
Date	Elapsed Time	Absorbance(Absorbance)
16:20:13.977	0.000000000E00	-0.125
16:20:14.899	9.209574201E-01	-0.126
16:20:15.821	1.843506572E00	-0.125
16:20:16.743	2.764904966E00	-0.125
16:20:17.664	3.686876820E00	-0.125
16:20:18.586	4.608076808E00	-0.126
16:20:19.508	5.529351038E00	0.447
16:20:20.430	6.451146885E00	1.253
16:20:21.352	7.372134386E00	1.218
16:20:22.273	8.293439338E00	1.168
16:20:23.195	9.215886727E00	1.116
16:20:24.118	1.013734592E01	1.059
16:20:25.040	1.105864575E01	1.005
16:20:25.961	1.198032768E01	0.950
16:20:26.883	1.290142462E01	0.900
16:20:27.805	1.382193083E01	0.851
16:20:28.727	1.474418941E01	0.801
16:20:29.649	1.566626751E01	0.753
16:20:30.571	1.658725565E01	0.707
16:20:31.492	1.750836411E01	0.662
16:20:32.414	1.843012988E01	0.619
16:20:33.321	1.935145915E01	0.577
16:20:34.242	2.027221112E01	0.539
16:20:35.165	2.119537278E01	0.503
16:20:36.087	2.211658365E01	0.468
16:20:37.009	2.303617014E01	0.437
16:20:37.931	2.395962172E01	0.405
16:20:38.852	2.488098364E01	0.376
16:20:39.774	2.580243771E01	0.348
16:20:40.696	2.672441532E01	0.322
16:20:41.618	2.764580732E01	0.298
16:20:42.540	2.856697595E01	0.274
16:20:43.462	2.948856443E01	0.253
16:20:44.383	3.041003322E01	0.233
16:20:45.305	3.133131065E01	0.215
16:20:46.227	3.225252920E01	0.199
16:20:47.149	3.317470970E01	0.182
16:20:48.071	3.409599673E01	0.167
16:20:48.993	3.501739449E01	0.154
16:20:49.915	3.593889977E01	0.140
16:20:50.836	3.686037112E01	0.129
16:20:51.758	3.778201464E01	0.118
16:20:52.680	3.870346104E01	0.108
16:20:53.602	3.962534393E01	0.099
16:20:54.524	4.054430705E01	0.090
16:20:55.446	4.146805176E01	0.083
16:20:56.367	4.238912694E01	0.075
16:20:57.290	4.331094967E01	0.069
16:20:58.212	4.423256631E01	0.063
16:20:59.133	4.515451576E01	0.057
16:21:00.055	4.607360880E01	0.052
16:21:00.977	4.699708406E01	0.048
16:21:01.899	4.791837046E01	0.044
16:21:02.821	4.884026615E01	0.039
16:21:03.743	4.976199159E01	0.036
16:21:04.665	5.068294389E01	0.032
16:21:05.587	5.160416308E01	0.029
16:21:06.509	5.252603125E01	0.026
16:21:07.431	5.344728884E01	0.023
16:21:08.352	5.436877236E01	0.021
16:21:09.274	5.529056436E01	0.019
16:21:10.196	5.621207476E01	0.017
16:21:11.102	5.713337971E01	0.015
16:21:12.024	5.805489203E01	0.013
16:21:12.946	5.897663860E01	0.011
16:21:13.868	5.989815732E01	0.009
16:21:14.790	6.081942323E01	0.008
16:21:15.711	6.174045681E01	0.007
16:21:16.633	6.266193201E01	0.006
16:21:17.555	6.358378609E01	0.005
16:21:18.477	6.450471663E01	0.003
16:21:19.399	6.542639408E01	0.003
16:21:20.320	6.634568552E01	0.002
16:21:21.242	6.726995761E01	0.001
16:21:22.164	6.819189042E01	0.000
16:21:23.086	6.911227822E01	-0.001
16:21:24.008	7.003386159E01	-0.001
16:21:24.930	7.095507629E01	-0.002
16:21:25.852	7.187664429E01	-0.002
16:21:26.773	7.279865071E01	-0.003
