Start time: Mon Jul 15 16:28:09 EST 2019
Trend type: Average Wavelength over [600.00, 700.00]
Trend offset: None
>>>>>Begin Strip Chart Data<<<<<
Date	Elapsed Time	Absorbance(Absorbance)
16:28:09.466	0.000000000E00	-0.137
16:28:10.388	9.215615998E-01	-0.137
16:28:11.310	1.843149440E00	-0.137
16:28:12.232	2.764334708E00	-0.137
16:28:13.154	3.686300801E00	-0.137
16:28:14.075	4.607809279E00	-0.137
16:28:14.997	5.529669128E00	-0.137
16:28:15.919	6.450363500E00	1.250
16:28:16.841	7.371116753E00	1.341
16:28:17.763	8.293444458E00	1.253
16:28:18.685	9.214776290E00	1.178
16:28:19.606	1.013678718E01	1.102
16:28:20.528	1.105835966E01	1.028
16:28:21.450	1.197968382E01	0.956
16:28:22.372	1.290103357E01	0.885
16:28:23.294	1.382252669E01	0.818
16:28:24.215	1.474390652E01	0.753
16:28:25.138	1.566577405E01	0.694
16:28:26.059	1.658752702E01	0.639
16:28:26.981	1.750801146E01	0.585
16:28:27.904	1.842977339E01	0.539
16:28:28.826	1.935157884E01	0.489
16:28:29.748	2.027323324E01	0.439
16:28:30.669	2.119469051E01	0.397
16:28:31.591	2.211568954E01	0.359
16:28:32.513	2.303745786E01	0.325
16:28:33.435	2.395897338E01	0.294
16:28:34.357	2.488050874E01	0.265
16:28:35.279	2.580202298E01	0.240
16:28:36.201	2.672361210E01	0.216
16:28:37.107	2.764305459E01	0.194
16:28:38.044	2.856630136E01	0.174
16:28:38.966	2.948826362E01	0.155
16:28:39.872	3.040902071E01	0.139
16:28:40.794	3.133109497E01	0.124
16:28:41.716	3.225244152E01	0.111
16:28:42.638	3.317336630E01	0.099
16:28:43.560	3.409540599E01	0.088
16:28:44.481	3.501684215E01	0.079
16:28:45.403	3.593788725E01	0.070
16:28:46.325	3.685850866E01	0.062
16:28:47.247	3.778105845E01	0.055
16:28:48.169	3.870305527E01	0.048
16:28:49.091	3.962457207E01	0.042
16:28:50.013	4.054556661E01	0.037
16:28:50.934	4.146723765E01	0.032
16:28:51.856	4.238882805E01	0.027
16:28:52.778	4.331054518E01	0.024
16:28:53.700	4.423211958E01	0.020
16:28:54.622	4.515375734E01	0.017
16:28:55.544	4.607522230E01	0.014
16:28:56.465	4.699670901E01	0.011
16:28:57.387	4.791802996E01	0.009
16:28:58.309	4.883959988E01	0.007
16:28:59.231	4.976037810E01	0.005
16:29:00.153	5.068143728E01	0.003
16:29:01.074	5.160350514E01	0.001
16:29:01.996	5.252472305E01	-0.000
16:29:02.918	5.344647857E01	-0.002
16:29:03.840	5.436786993E01	-0.003
16:29:04.762	5.528951217E01	-0.004
16:29:05.684	5.621153458E01	-0.005
16:29:06.606	5.713322355E01	-0.006
16:29:07.528	5.805424881E01	-0.006
16:29:08.450	5.897591729E01	-0.007
16:29:09.372	5.989745841E01	-0.007
16:29:10.294	6.081906161E01	-0.008
16:29:11.215	6.173921517E01	-0.009
16:29:12.138	6.266152751E01	-0.009
16:29:13.060	6.358307695E01	-0.010
16:29:13.981	6.450475056E01	-0.010
16:29:14.903	6.542608623E01	-0.011
16:29:15.825	6.634721901E01	-0.011
16:29:16.747	6.726916207E01	-0.011
16:29:17.653	6.819043182E01	-0.012
