sample4,,
Wavelength (nm),Abs,
592.0999756,0.103269771,
591.9500122,0.102406517,
591.7999878,0.101361148,
591.6500244,0.100295298,
591.5,0.09946797,
591.3499756,0.098812908,
591.2000122,0.098329321,
591.0499878,0.097984955,
590.9000244,0.097903058,
590.75,0.098262191,
590.5999756,0.098754309,
590.4500122,0.099474512,
590.2999878,0.100551531,
590.1500244,0.101922095,
590,0.10311196,
589.8499756,0.104658701,
589.7000122,0.105711289,
589.5499878,0.107011877,
589.4000244,0.107879162,
589.25,0.108471289,
589.0999756,0.108866379,
588.9500122,0.109128855,
588.7999878,0.1088579,
588.6500244,0.10848774,
588.5,0.107867412,
588.3499756,0.106912494,
588.2000122,0.105621085,
588.0499878,0.104724221,
587.9000244,0.10386613,
587.75,0.102992311,
587.5999756,0.102575973,
587.4500122,0.102212891,
587.2999878,0.102230616,
587.1500244,0.102609672,
587,0.103127949,
586.8499756,0.104064703,
586.7000122,0.105081663,
586.5499878,0.106362067,
586.4000244,0.107956424,
586.25,0.109442808,
586.0999756,0.110763282,
585.9500122,0.111880623,
585.7999878,0.11276558,
585.6500244,0.113433115,
585.5,0.113666482,
585.3499756,0.113728024,
585.2000122,0.11356654,
585.0499878,0.113038249,
584.9000244,0.11225462,
584.75,0.111356378,
584.5999756,0.110263474,
584.4500122,0.109036841,
584.2999878,0.108424142,
584.1500244,0.107555464,
584,0.107128173,
583.8499756,0.107029893,
583.7000122,0.107043438,
583.5499878,0.107669115,
583.4000244,0.108325563,
583.25,0.109412596,
583.0999756,0.110503689,
582.9500122,0.11216446,
582.7999878,0.11372567,
582.6500244,0.115153529,
582.5,0.116379045,
582.3499756,0.117508844,
582.2000122,0.118387647,
582.0499878,0.118801191,
581.9000244,0.118858397,
581.75,0.118813612,
581.5999756,0.118323535,
581.4500122,0.117687956,
581.2999878,0.116665974,
581.1500244,0.115447961,
581,0.114538007,
580.8499756,0.113480777,
580.7000122,0.112914719,
580.5499878,0.112436779,
580.4000244,0.112383731,
580.25,0.11242196,
580.0999756,0.112876751,
579.9500122,0.113590315,
579.7999878,0.114794321,
579.6500244,0.116293438,
579.5,0.117503002,
579.3499756,0.118905947,
579.2000122,0.120527878,
579.0499878,0.122043349,
578.9000244,0.122875251,
578.75,0.123620242,
578.5999756,0.124167778,
578.4500122,0.1241531,
578.2999878,0.123999953,
578.1500244,0.123612881,
578,0.122668237,
577.8499756,0.121543586,
577.7000122,0.120595671,
577.5499878,0.119689301,
577.4000244,0.11893893,
577.25,0.118360855,
577.0999756,0.118020281,
