sample1,,
Wavelength (nm),Abs,
556.8499756,0.143728554,
556.7000122,0.148056075,
556.5499878,0.153818622,
556.4000244,0.159243181,
556.25,0.157779381,
556.0999756,0.14090918,
555.9500122,0.127498239,
555.7999878,0.127363443,
555.6500244,0.130492121,
555.5,0.133758649,
555.3499756,0.138133928,
555.2000122,0.142448261,
555.0499878,0.147375688,
554.9000244,0.147500768,
554.75,0.141374365,
554.5999756,0.137995586,
554.4500122,0.141464025,
554.2999878,0.146056458,
554.1500244,0.150640115,
554,0.156632528,
553.8499756,0.161841229,
553.7000122,0.16689463,
553.5499878,0.164386079,
553.4000244,0.143044859,
553.25,0.130577847,
553.0999756,0.131636739,
552.9500122,0.135364711,
552.7999878,0.139695764,
552.6500244,0.143718571,
552.5,0.147564575,
552.3499756,0.147005856,
552.2000122,0.141119719,
552.0499878,0.142254293,
551.9000244,0.145738646,
551.75,0.150679082,
551.5999756,0.154319629,
551.4500122,0.160324514,
551.2999878,0.165526748,
551.1500244,0.171621278,
551,0.174412236,
550.8499756,0.156607494,
550.7000122,0.137820453,
550.5499878,0.134886429,
550.4000244,0.138180301,
550.25,0.142689377,
550.0999756,0.146074757,
549.9500122,0.146485061,
549.7999878,0.142541483,
549.6500244,0.143813551,
549.5,0.146881566,
549.3499756,0.150995061,
549.2000122,0.155883119,
549.0499878,0.161232933,
548.9000244,0.166949645,
548.75,0.173378333,
548.5999756,0.18057479,
548.4500122,0.179127663,
548.2999878,0.157882854,
548.1500244,0.1388897,
548,0.138582543,
547.8499756,0.142874584,
547.7000122,0.145529598,
547.5499878,0.144659042,
547.4000244,0.143554404,
547.25,0.145369604,
547.0999756,0.148256376,
546.9500122,0.154120654,
546.7999878,0.159232348,
546.6500244,0.16531913,
546.5,0.170802236,
546.3499756,0.177306071,
546.2000122,0.184356764,
546.0499878,0.187371731,
545.9000244,0.170293391,
545.75,0.145788625,
545.5999756,0.141866267,
545.4500122,0.144283474,
545.2999878,0.143822968,
545.1500244,0.142337605,
545,0.144996956,
544.8499756,0.149398103,
544.7000122,0.153559744,
544.5499878,0.159132451,
544.4000244,0.164859504,
544.25,0.170927793,
544.0999756,0.176461905,
543.9500122,0.183366537,
543.7999878,0.19058536,
543.6500244,0.190912321,
543.5,0.169372261,
543.3499756,0.146216825,
543.2000122,0.141881302,
543.0499878,0.141395226,
542.9000244,0.14284581,
542.75,0.146884263,
542.5999756,0.151561394,
542.4500122,0.156188369,
542.2999878,0.160340801,
542.1500244,0.16696766,
542,0.172509685,
541.8499756,0.179212943,
541.7000122,0.185792893,
541.5499878,0.192680448,
541.4000244,0.194944128,
541.25,0.173427343,
541.0999756,0.148370922,
540.9500122,0.140848607,
540.7999878,0.142772511,
540.6500244,0.146234289,
540.5,0.150423572,
540.3499756,0.154761732,
540.2000122,0.15999049,
540.0499878,0.16535084,
539.9000244,0.170624703,
539.75,0.177480131,
539.5999756,0.18323037,
539.4500122,0.188637361,
539.2999878,0.194037899,
539.1500244,0.193373531,
539,0.165844441,
538.8499756,0.145201877,
538.7000122,0.143018603,
538.5499878,0.147157893,
538.4000244,0.151730567,
538.25,0.156195745,
538.0999756,0.161098287,
537.9500122,0.166626707,
537.7999878,0.17078504,
537.6500244,0.174930453,
537.5,0.179939151,
537.3499756,0.186778441,
537.2000122,0.193906322,
537.0499878,0.194119006,
536.9000244,0.172652349,
536.75,0.148942083,
536.5999756,0.147067815,
536.4500122,0.15113467,
536.2999878,0.155014515,
536.1500244,0.159039035,
536,0.162082523,
535.8499756,0.166464731,
535.7000122,0.171047524,
535.5499878,0.176908165,
535.4000244,0.18401438,
535.25,0.190852866,
535.0999756,0.196763724,
534.9500122,0.190687031,
534.7999878,0.163671136,
534.6500244,0.150068507,
534.5,0.150926203,
534.3499756,0.153323129,
534.2000122,0.157216564,
534.0499878,0.16201584,
533.9000244,0.166509897,
533.75,0.171794489,
533.5999756,0.177671194,
533.4500122,0.184680566,
533.2999878,0.190961018,
533.1500244,0.198120609,
533,0.192906216,
532.8499756,0.165757865,
532.7000122,0.150937885,
532.5499878,0.151745215,
532.4000244,0.15619123,
532.25,0.16046603,
532.0999756,0.164970115,
531.9500122,0.170573592,
531.7999878,0.175832138,
531.6500244,0.181081206,
531.5,0.187645406,
531.3499756,0.193184882,
531.2000122,0.197952509,
531.0499878,0.184204862,
530.9000244,0.160989627,
530.75,0.153573126,
530.5999756,0.156678259,
530.4500122,0.161058143,
530.2999878,0.165783539,
530.1500244,0.170918748,
530,0.175066903,
529.8499756,0.180193856,
529.7000122,0.185314819,
529.5499878,0.191890359,
529.4000244,0.198632956,
529.25,0.189054549,
529.0999756,0.166293949,
